"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",86466.88,83990.1666666667,"nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",77844.6,83727.4,"nonmito",""
"ABLIM3","O94929-2;O94929-3",70846.96,51232.7,"nonmito",""
"ABR","Q12979;Q12979-2;Q12979-4",83617.8,88243.4333333333,"nonmito",""
"ABRACL","Q9P1F3",223533.6,198004,"nonmito",""
"ABRAXAS2","Q15018",72536.72,76224,"nonmito",""
"ACAA1","P09110",101190.04,113439.666666667,"mito",""
"ACAA2","P42765",115173.12,158833.666666667,"mito",""
"ACACA","Q13085;Q13085-4",78784.74,72532.5,"mito",""
"ACAD11","Q709F0",135807.6,137226,"mito",""
"ACAD8","Q9UKU7",37436.8,33590.85,"mito",""
"ACAD9","Q9H845",71178.4,76659.7,"mito",""
"ACADM","P11310;P11310-2",129016,148603.333333333,"mito",""
"ACADS","P16219",72575.4,72324.5333333333,"mito",""
"ACADSB","P45954",42571.06,47498.4666666667,"mito",""
"ACADVL","P49748;P49748-3",220045.2,301033.333333333,"mito",""
"ACAP2","Q15057",62330.44,59429.0666666667,"nonmito",""
"ACAT1","P24752",222039,244514.666666667,"mito",""
"ACAT2","Q9BWD1;Q9BWD1-2",178254,224154,"nonmito",""
"ACBD3","Q9H3P7",164259,155118,"nonmito",""
"ACBD5","Q5T8D3-2;Q5T8D3-3",53796.96,52480.0333333333,"nonmito",""
"ACBD6","Q9BR61",39066.875,40892.1666666667,"nonmito",""
"ACIN1","Q9UKV3",64991.64,69844.5333333333,"nonmito",""
"ACLY","P53396",342206.6,276117.666666667,"mito",""
"ACO1","P21399",153660,165906,"nonmito",""
"ACO2","Q99798",132799,146933,"mito",""
"ACOT1","Q86TX2",104863.6,152369.333333333,"nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",97732.68,105041.2,"mito",""
"ACOT7","O00154;O00154-4;O00154-6;O00154-7",246991.6,223783.333333333,"mito",""
"ACOT8","O14734",120372.86,189034.666666667,"nonmito",""
"ACOT9","Q9Y305;Q9Y305-2;Q9Y305-4",151186.8,161100.666666667,"mito",""
"ACOX1","Q15067;Q15067-2",84571.16,86156.4666666667,"nonmito",""
"ACOX2","Q99424",61571.125,71003.1666666667,"nonmito",""
"ACOX3","O15254",54032.52,51133.6,"nonmito",""
"ACP1","P24666",243011,268562.666666667,"nonmito",""
"ACP2","P11117",120124.08,113654.666666667,"nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",27590.24,18491.6333333333,"mito",""
"ACSF3","Q4G176",35631.98,49326.4,"mito",""
"ACSL1","P33121",69049.74,84830.7666666667,"mito",""
"ACSL3","O95573",161879.2,160671.666666667,"nonmito",""
"ACSL4","O60488;O60488-2",98765.66,88542.4,"nonmito",""
"ACSS2","Q9NR19;Q9NR19-2",89513.54,96409.5333333333,"nonmito",""
"ACTA2","P62736",1419932,1071825.66666667,"nonmito",""
"ACTB","P60709",1374232,1538916.66666667,"nonmito",""
"ACTBL2","Q562R1",2233977.4,4033973.33333333,"nonmito",""
"ACTL6A","O96019",109134.4,100647.633333333,"nonmito",""
"ACTN1","P12814-2",181703.2,132713,"nonmito",""
"ACTN1","P12814",736070.8,711424,"nonmito",""
"ACTN4","O43707",535151.2,491086.666666667,"nonmito",""
"ACTR10","Q9NZ32",68825.94,70038.3,"nonmito",""
"ACTR1A","P61163",320490.2,312390.333333333,"nonmito",""
"ACTR1B","P42025",199066.4,197245,"nonmito",""
"ACTR2","P61160",418278.8,437025.666666667,"nonmito",""
"ACTR3","P61158",577758.6,593345.333333333,"nonmito",""
"ACVR1","Q04771",93010.28,90271.1333333333,"nonmito",""
"ACY1","Q03154",76748.42,104680,"nonmito",""
"ACYP1","P07311",67416,64317.0333333333,"nonmito",""
"ACYP2","P14621",57786.56,51781.7333333333,"nonmito",""
"ADA","P00813",53245.92,51511.7,"nonmito",""
"ADAM10","O14672",80223.92,96206.3,"nonmito",""
"ADAM15","Q13444;Q13444-10;Q13444-11;Q13444-12;Q13444-13;Q13444-2;Q13444-3;Q13444-4;Q13444-5;Q13444-6;Q13444-7;Q13444-8;Q13444-9",40719.08,37628.8,"nonmito",""
"ADAM17","P78536",40786.2,46531.5333333333,"nonmito",""
"ADAM9","Q13443",54850.54,51130.3666666667,"nonmito",""
"ADAMTSL1","Q8N6G6",35700.575,41746.6666666667,"nonmito",""
"ADAR","P55265;P55265-4",79795.26,81752.8333333333,"nonmito",""
"ADCY9","O60503",68659.26,60247.1666666667,"nonmito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",150379.8,133963,"nonmito",""
"ADD3","Q9UEY8-2",133419,123972.666666667,"nonmito",""
"ADGRA2","Q96PE1;Q96PE1-2",43446.025,48008.4,"nonmito",""
"ADGRE5","P48960;P48960-2;P48960-3",85658.08,94324.1,"nonmito",""
"ADH5","P11766",268607.4,296901.333333333,"nonmito",""
"ADI1","Q9BV57",109593.36,135061.666666667,"nonmito",""
"ADK","P55263",97799.4,99804.6666666667,"nonmito",""
"ADNP","Q9H2P0",15677.68,14862.5,"nonmito",""
"ADO","Q96SZ5",97177.9,74740.4,"nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",60182.32,61424.1,"nonmito",""
"ADPRS","Q9NX46",75910.14,63410.0666666667,"nonmito",""
"ADRM1","Q16186",158812.2,159976.666666667,"nonmito",""
"ADSL","P30566",96643.66,98196.9,"nonmito",""
"ADSS2","P30520",171624.6,134802,"nonmito",""
"AEBP1","Q8IUX7",64155.35,47592.15,"nonmito",""
"AFAP1","Q8N556;Q8N556-2",75159.2,54775.9,"nonmito",""
"AFDN","P55196-1;P55196-2;P55196-3",39242.36,37814.0333333333,"nonmito",""
"AFG3L2","Q9Y4W6",59709.06,67292.8333333333,"mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",33161.38,30566.7666666667,"nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",91111.46,94058.7333333333,"nonmito",""
"AGFG2","O95081",39728.96,42710.5666666667,"nonmito",""
"AGK","Q53H12",80301.34,84712.0666666667,"mito",""
"AGL","P35573",70652.56,68022.9333333333,"nonmito",""
"AGO1","Q9UL18",45561.72,45375.0666666667,"nonmito",""
"AGO2","Q9UKV8",60111.32,54852.4666666667,"nonmito",""
"AGO3","Q9H9G7",69134.66,66085.9,"nonmito",""
"AGPAT2","O15120",107623.88,43917.19,"nonmito",""
"AGPAT3","Q9NRZ7",54666.38,48584.9,"nonmito",""
"AGPAT4","Q9NRZ5",29683.425,32667.5,"mito",""
"AGPS","O00116",117951.2,122994,"nonmito",""
"AGTRAP","Q6RW13",98843.66,91485.7666666667,"nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",38711.52,40105.2,"nonmito",""
"AHCY","P23526",286067.6,285355.333333333,"nonmito",""
"AHCYL1","O43865",116392.6,127530.666666667,"mito",""
"AHCYL2","Q96HN2;Q96HN2-2;Q96HN2-3;Q96HN2-4",78874,63746.2333333333,"nonmito",""
"AHNAK","Q09666",353225.4,382518.333333333,"nonmito",""
"AHNAK2","Q8IVF2-3",121839.96,158340.333333333,"nonmito",""
"AHR","P35869",13044.98,9822.60333333333,"nonmito",""
"AHSA1","O95433",159632.6,136059,"nonmito",""
"AIDA","Q96BJ3",89261.64,95562.4,"nonmito",""
"AIFM1","O95831;O95831-3",121669,124792.333333333,"mito",""
"AIMP1","Q12904",107017.9,124390.666666667,"nonmito",""
"AIMP2","Q13155",157899,176224.333333333,"nonmito",""
"AIP","O00170",83252,103017.666666667,"nonmito",""
"AK1","P00568",187788.6,188340.666666667,"nonmito",""
"AK2","P54819;P54819-2",128003.8,139066,"mito",""
"AK3","Q9UIJ7",130421.6,124329.666666667,"mito",""
"AK4","P27144",49627.52,55732.1,"mito",""
"AK5","Q9Y6K8;Q9Y6K8-3",305830.4,234489.666666667,"nonmito",""
"AK6","Q9Y3D8",71250.34,59411.4666666667,"nonmito",""
"AKAP11","Q9UKA4",41505.42,37846.4333333333,"nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",59541.38,69272.4333333333,"nonmito",""
"AKAP13","Q12802",47479.58,40014.4666666667,"nonmito",""
"AKAP2","Q9Y2D5-6",132927.86,158503.333333333,"nonmito",""
"AKAP8","O43823",16612.2333333333,18445.8333333333,"nonmito",""
"AKAP8L","Q9ULX6",69880.32,62763.1333333333,"nonmito",""
"AKAP9","Q99996;Q99996-1;Q99996-3;Q99996-5;Q99996-6",37348.22,35345.2,"nonmito",""
"AKR1A1","P14550",198802.2,203476.666666667,"nonmito",""
"AKR1B1","P15121",250549.2,183989.666666667,"nonmito",""
"AKR1C1","Q04828",203201.4,367396.333333333,"nonmito",""
"AKR1C3","P42330",123105.06,283124,"nonmito",""
"AKR7A2","O43488",266783.6,273716.666666667,"mito",""
"AKT1","P31749",79051,81389.9666666667,"nonmito",""
"AKT1S1","Q96B36",172639.8,168398.666666667,"nonmito",""
"AKT2","P31751",68204.16,76155.2333333333,"nonmito",""
"AKT3","Q9Y243;Q9Y243-2",39328.76,40391.2,"nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",51273.82,41842.1333333333,"nonmito",""
"ALAD","P13716;P13716-2",114524.5,105535.666666667,"nonmito",""
"ALCAM","Q13740;Q13740-2",166442.8,196874.666666667,"nonmito",""
"ALDH16A1","Q8IZ83",64892.3,76919.7,"nonmito",""
"ALDH18A1","P54886;P54886-2",152320.2,166293.666666667,"mito",""
"ALDH1A3","P47895",117332.34,333714.666666667,"nonmito",""
"ALDH1B1","P30837",109423.72,78697.3666666667,"mito",""
"ALDH1L2","Q3SY69",147050.64,167834,"mito",""
"ALDH2","P05091",101996,102973.666666667,"mito",""
"ALDH3A2","P51648;P51648-2",62683.76,75966.4,"mito",""
"ALDH3B1","P43353",66414.34,107315,"nonmito",""
"ALDH4A1","P30038",81345.02,88867.9666666667,"mito",""
"ALDH6A1","Q02252;Q02252-2",98983.54,123721,"mito",""
"ALDH7A1","P49419-2",160942.8,166688.333333333,"mito",""
"ALDH9A1","P49189",184885,197270,"mito",""
"ALDOA","P04075",628711,718047,"nonmito",""
"ALDOC","P09972",118334.4,164878.333333333,"nonmito",""
"ALG1","Q9BT22",76569.78,85793.5333333333,"nonmito",""
"ALG11","Q2TAA5",65855.94,70644.5,"nonmito",""
"ALG12","Q9BV10",43787.66,45725.4333333333,"nonmito",""
"ALG13","Q9NP73-2",35179.66,36928.1666666667,"nonmito",""
"ALG2","Q9H553",96244.32,102533.866666667,"nonmito",""
"ALG3","Q92685;Q92685-2",75787.92,82788.4333333333,"nonmito",""
"ALG5","Q9Y673",96288.96,89311.6,"nonmito",""
"ALG6","Q9Y672",38605.175,35997.8333333333,"nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",61966.2,55026.8,"nonmito",""
"ALKBH5","Q6P6C2;Q6P6C2-1",31155.12,31294.8,"nonmito",""
"ALYREF","Q86V81",297200.2,285399.333333333,"nonmito",""
"AMACR","Q9UHK6;Q9UHK6-5",69400.6,68019.9,"mito",""
"AMDHD2","Q9Y303",82845.76,109818.333333333,"nonmito",""
"AMFR","Q9UKV5",84275.78,79969.9666666667,"nonmito",""
"AMOTL2","Q9Y2J4;Q9Y2J4-2;Q9Y2J4-3;Q9Y2J4-4",17050.2375,12097.6733333333,"nonmito",""
"AMPD2","Q01433",115121.8,126143.333333333,"nonmito",""
"AMPD3","Q01432;Q01432-4;Q01432-5;Q01432-6",13264.6333333333,18320.7333333333,"nonmito",""
"AMPH","P49418;P49418-2",116368.66,119548,"nonmito",""
"ANAPC1","Q9H1A4",42632.2,46357.6333333333,"nonmito",""
"ANAPC5","Q9UJX4",27356.82,32055.4333333333,"nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",47210.56,43101.6666666667,"nonmito",""
"ANGPTL2","Q9UKU9",62597.26,82900.1333333333,"nonmito",""
"ANK2","Q01484;Q01484-2;Q01484-5",60932.56,59692.7,"nonmito",""
"ANKFY1","Q9P2R3",88966.98,92916.3,"nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",54046.3,47353.4333333333,"nonmito",""
"ANKLE2","Q86XL3",60238.68,58477.5666666667,"nonmito",""
"ANKMY2","Q8IV38",37736.46,40126.6666666667,"nonmito",""
"ANKRD13A","Q8IZ07",78545.1,77483.9333333333,"nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",63161.5,57933.8,"nonmito",""
"ANKRD28","O15084;O15084-1;O15084-4",40249.56,35882.5333333333,"nonmito",""
"ANKS1A","Q92625",29100.6,19104.1933333333,"nonmito",""
"ANO10","Q9NW15",120740.6,114781.333333333,"nonmito",""
"ANO6","Q4KMQ2;Q4KMQ2-2;Q4KMQ2-3",56104.78,58327.2,"nonmito",""
"ANP32A","P39687",204022.6,202211,"nonmito",""
"ANP32B","Q92688;Q92688-2",219404.6,209879.333333333,"nonmito",""
"ANP32E","Q9BTT0",84386.32,82763.6333333333,"nonmito",""
"ANPEP","P15144",517974.8,544213.666666667,"nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",71113.86,85455.7333333333,"nonmito",""
"ANTXR2","P58335-4",60679.14,59165.9666666667,"nonmito",""
"ANXA1","P04083",1220096,1230946.66666667,"nonmito",""
"ANXA11","P50995;P50995-2",371326,446673,"nonmito",""
"ANXA2","P07355",1399430,1636466.66666667,"nonmito",""
"ANXA3","P12429",105124.14,59812.2333333333,"nonmito",""
"ANXA4","P09525",381719.4,367646.666666667,"nonmito",""
"ANXA5","P08758",1430024,1443183.33333333,"nonmito",""
"ANXA6","P08133",640479,708370,"nonmito",""
"ANXA7","P20073;P20073-2",253346.4,260362.666666667,"nonmito",""
"AP1B1","Q10567;Q10567-2",191012.6,204562.666666667,"nonmito",""
"AP1G1","O43747;O43747-2",127979.4,134551,"nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",155313,150961,"nonmito",""
"AP1S1","P61966",81592.42,91628.6666666667,"nonmito",""
"AP1S2","P56377",126070.8,115228.666666667,"nonmito",""
"AP2A1","O95782;O95782-2",187787,211659.333333333,"nonmito",""
"AP2A2","O94973",159797.6,164659,"nonmito",""
"AP2B1","P63010;P63010-2",200598.4,212748.666666667,"nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",231117.4,245943.666666667,"nonmito",""
"AP2S1","P53680",172937.2,196937,"nonmito",""
"AP3B1","O00203;O00203-3",128281.6,123987.333333333,"nonmito",""
"AP3B2","Q13367;Q13367-4",91294.94,90833.7333333333,"nonmito",""
"AP3D1","O14617;O14617-5",111794.2,104487,"nonmito",""
"AP3M1","Q9Y2T2",170022,180052.666666667,"nonmito",""
"AP3M2","P53677",92739.02,81132.9,"nonmito",""
"AP3S1","Q92572",164568.8,161964.666666667,"nonmito",""
"AP4B1","Q9Y6B7",38575.875,52141.7666666667,"nonmito",""
"AP4E1","Q9UPM8",41492.28,43488.2,"nonmito",""
"AP4M1","O00189",69279,56950.2333333333,"nonmito",""
"AP5B1","Q2VPB7",27571.12,38398.4666666667,"nonmito",""
"AP5Z1","O43299",37045.48,39137.0666666667,"nonmito",""
"APAF1","O14727;O14727-4;O14727-5",41748.22,42445.3333333333,"nonmito",""
"APBB1","O00213;O00213-2",218971.8,192040.533333333,"nonmito",""
"APBB1IP","Q7Z5R6",108249.12,113129.666666667,"nonmito",""
"APEH","P13798",198343.4,198967.333333333,"nonmito",""
"APEX1","P27695",128711.4,126437.333333333,"mito",""
"APH1A","Q96BI3;Q96BI3-2",76525.44,64708.45,"nonmito",""
"API5","Q9BZZ5",125127.8,93547.7333333333,"nonmito",""
"APIP","Q96GX9",66604.96,71463.1666666667,"nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",59302.06,62128.3333333333,"nonmito",""
"APMAP","Q9HDC9",355999.6,364779.333333333,"nonmito",""
"APOB","P04114",163189,101814.1,"nonmito",""
"APOBEC3C","Q9NRW3",159862,166291,"nonmito",""
"APOL2","Q9BQE5",92488.3,107327.333333333,"nonmito",""
"APOO","Q9BUR5;Q9BUR5-2",89709.04,90541.3666666667,"mito",""
"APOOL","Q6UXV4",86464.36,86780.2666666667,"mito",""
"APP","P05067;P05067-9",66948,57217.4,"nonmito",""
"APPL1","Q9UKG1",71369.64,75973.1333333333,"nonmito",""
"APPL2","Q8NEU8",128186.8,140038.666666667,"nonmito",""
"APRT","P07741",187699.8,224635,"nonmito",""
"AQR","O60306",77285.36,78526.0666666667,"nonmito",""
"ARAF","P10398",81432.92,75461.8666666667,"nonmito",""
"ARAP1","Q96P48;Q96P48-3",65198.68,84749.9,"nonmito",""
"ARCN1","P48444",162871.4,163006,"nonmito",""
"ARF1","P84077",456410,451519.333333333,"nonmito",""
"ARF4","P18085",1150710,1066356.66666667,"nonmito",""
"ARF5","P84085",147249.4,172489,"mito",""
"ARF6","P62330",295727.4,259927.333333333,"nonmito",""
"ARFGAP1","Q8N6T3",70697.7,71139.3,"nonmito",""
"ARFGAP2","Q8N6H7",95228.12,118432.333333333,"nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",89446.2,94868.6333333333,"nonmito",""
"ARFGEF1","Q9Y6D6",54706.16,58255.2333333333,"nonmito",""
"ARFGEF2","Q9Y6D5",57836.72,59116.4,"nonmito",""
"ARFIP1","P53367-2",88908.78,88606.1666666667,"nonmito",""
"ARFIP2","P53365;P53365-3",63416.14,65825.7,"nonmito",""
"ARHGAP1","Q07960",250824.6,246418,"nonmito",""
"ARHGAP10","A1A4S6",42525.66,41741.3333333333,"nonmito",""
"ARHGAP12","Q8IWW6;Q8IWW6-2;Q8IWW6-4",33502.5,36662.7,"nonmito",""
"ARHGAP17","Q68EM7",120996.2,118248.666666667,"nonmito",""
"ARHGAP18","Q8N392",74301.42,90232.0333333333,"nonmito",""
"ARHGAP21","Q5T5U3",32923.5,38526.2333333333,"nonmito",""
"ARHGAP22","Q7Z5H3;Q7Z5H3-2;Q7Z5H3-3;Q7Z5H3-5",81295.75,91527.6,"nonmito",""
"ARHGAP24","Q8N264;Q8N264-3",62835.66,71520.1333333333,"nonmito",""
"ARHGAP29","Q52LW3",79520.52,73094.6,"nonmito",""
"ARHGAP35","Q9NRY4",63529.7,71169.3333333333,"nonmito",""
"ARHGAP5","Q13017;Q13017-2",45704.82,44146.8666666667,"nonmito",""
"ARHGDIA","P52565",371817,360027.666666667,"nonmito",""
"ARHGEF1","Q92888;Q92888-3",95817.3,90784.4,"nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",56973.2,55039.1333333333,"nonmito",""
"ARHGEF10L","Q9HCE6;Q9HCE6-2;Q9HCE6-3;Q9HCE6-5",17894.62,16835.1666666667,"nonmito",""
"ARHGEF11","O15085;O15085-2",58019.1,53537.1333333333,"nonmito",""
"ARHGEF12","Q9NZN5",54506,56988.1333333333,"nonmito",""
"ARHGEF17","Q96PE2",39669.2,36935.6333333333,"nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",77715.84,71364.7666666667,"nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",109452.4,91682.1666666667,"nonmito",""
"ARHGEF40","Q8TER5",45702.08,45781.4666666667,"nonmito",""
"ARHGEF6","Q15052;Q15052-2",145815.8,120435,"nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",101439.28,103418.666666667,"nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",31572.9333333333,43058.8666666667,"nonmito",""
"ARIH1","Q9Y4X5",46910.64,44357.1666666667,"nonmito",""
"ARIH2","O95376",57335.88,52808.5,"nonmito",""
"ARL1","P40616;P40616-2",329000.6,308057,"nonmito",""
"ARL2","P36404",131887.8,134806.333333333,"mito",""
"ARL2BP","Q9Y2Y0;Q9Y2Y0-2",85176,77572.2666666667,"nonmito",""
"ARL3","P36405",228451.4,194297.666666667,"nonmito",""
"ARL6","Q9H0F7;Q9H0F7-2",32518.14,30572,"nonmito",""
"ARL6IP5","O75915",245488.2,263025.333333333,"nonmito",""
"ARL8B","Q9NVJ2",273831.4,255123.333333333,"nonmito",""
"ARMC1","Q9NVT9",41132.76,41094.6333333333,"nonmito",""
"ARMC10","Q8N2F6;Q8N2F6-2;Q8N2F6-3;Q8N2F6-4",52330.84,50882.4333333333,"mito",""
"ARMC6","Q6NXE6;Q6NXE6-2",33185.52,34165.9333333333,"nonmito",""
"ARMC8","Q8IUR7",65647.1,62919.6,"nonmito",""
"ARMC9","Q7Z3E5;Q7Z3E5-2",108076.4,104382.333333333,"nonmito",""
"ARMCX1","Q9P291",87607.34,90076.2666666667,"mito",""
"ARMCX2","Q7L311",89416.88,102258.066666667,"mito",""
"ARMCX3","Q9UH62",139168.2,122925.666666667,"mito",""
"ARMH3","Q5T2E6",38276.92,42231.0666666667,"nonmito",""
"ARMT1","Q9H993",101477.8,96704.2333333333,"nonmito",""
"ARPC1A","Q92747",185342.2,174052,"nonmito",""
"ARPC1B","O15143",231133,242655.666666667,"nonmito",""
"ARPC2","O15144",271450,285622,"nonmito",""
"ARPC3","O15145",228222.6,237843.666666667,"nonmito",""
"ARPC4","P59998;P59998-3",471759.6,496569,"nonmito",""
"ARPC5","O15511",202411.6,209686,"nonmito",""
"ARPC5L","Q9BPX5",381101,390530.333333333,"nonmito",""
"ARPIN","Q7Z6K5;Q7Z6K5-2",77076.5,85347.2666666667,"nonmito",""
"ARSA","P15289;P15289-2",192454.6,191740.666666667,"nonmito",""
"ARSB","P15848",99727.16,133337,"nonmito",""
"ASAH1","Q13510;Q13510-2",191738.8,174907,"nonmito",""
"ASAP1","Q9ULH1;Q9ULH1-2",66104.26,71640.7666666667,"nonmito",""
"ASAP2","O43150;O43150-2",26351.86,25869.7,"nonmito",""
"ASB1","Q9Y576",15793.32,7442.43,"nonmito",""
"ASCC1","Q8N9N2-2",60644.12,63300.3,"nonmito",""
"ASCC2","Q9H1I8",105465.92,106389.333333333,"nonmito",""
"ASCC3","Q8N3C0",70466.64,71073.1,"nonmito",""
"ASF1A","Q9Y294",40612.64,39048.9666666667,"nonmito",""
"ASH2L","Q9UBL3;Q9UBL3-3",27370.1,23171.2,"nonmito",""
"ASL","P04424;P04424-2",130451.86,143661,"nonmito",""
"ASMTL","O95671",58426.78,71920.3333333333,"nonmito",""
"ASNS","P08243;P08243-2",142288.14,111936.666666667,"nonmito",""
"ASPH","Q12797;Q12797-10",274374.4,279569.666666667,"nonmito",""
"ASPSCR1","Q9BZE9;Q9BZE9-2",71604.46,75178.3666666667,"nonmito",""
"ASS1","P00966",269080.18,224037.666666667,"nonmito",""
"ATAD1","Q8NBU5",74102.52,70938.8,"mito",""
"ATAD3A","Q9NVI7-2",211007.6,227588.333333333,"mito",""
"ATAD3B","Q5T9A4",84391.425,38406.9333333333,"mito",""
"ATE1","O95260-2",81906.16,75511.5333333333,"nonmito",""
"ATG101","Q9BSB4",56804.725,64287.7,"nonmito",""
"ATG12","O94817",20596.625,23284.8666666667,"nonmito",""
"ATG13","O75143;O75143-2;O75143-3;O75143-5",37728.75,12203.6133333333,"nonmito",""
"ATG16L1","Q676U5;Q676U5-2",49709.9,49260.3333333333,"nonmito",""
"ATG2A","Q2TAZ0;Q2TAZ0-3",38770.1,49626.5,"nonmito",""
"ATG2B","Q96BY7",40067.9,47936.7666666667,"nonmito",""
"ATG3","Q9NT62",140516.8,143910.666666667,"nonmito",""
"ATG4B","Q9Y4P1;Q9Y4P1-2;Q9Y4P1-6",56969.08,51383.2333333333,"nonmito",""
"ATG5","Q9H1Y0",73603.72,69636.9666666667,"nonmito",""
"ATG7","O95352",73042.5,85773.0666666667,"nonmito",""
"ATG9A","Q7Z3C6",53155.94,46823.7666666667,"nonmito",""
"ATIC","P31939",268255.4,297148.666666667,"nonmito",""
"ATL1","Q8WXF7;Q8WXF7-2",50882.76,54268.1333333333,"nonmito",""
"ATL2","Q8NHH9;Q8NHH9-3;Q8NHH9-5",42223.3,38115.2333333333,"nonmito",""
"ATL3","Q6DD88",204729.4,222835.333333333,"nonmito",""
"ATOX1","O00244",128268.8,144121,"nonmito",""
"ATP11B","Q9Y2G3",78226.98,100053.533333333,"nonmito",""
"ATP11C","Q8NB49-3",75211.28,82854.0666666667,"nonmito",""
"ATP13A1","Q9HD20;Q9HD20-2",90031.12,95965.4,"nonmito",""
"ATP13A3","Q9H7F0",96814.225,74427.5666666667,"nonmito",""
"ATP1A1","P05023;P05023-4",171235,159486,"nonmito",""
"ATP1B1","P05026;P05026-2",71590.32,57377.7666666667,"nonmito",""
"ATP1B3","P54709",323679,298714,"nonmito",""
"ATP2A2","P16615",190804.6,211368.666666667,"nonmito",""
"ATP2B1","P20020;P20020-1;P20020-4;P20020-6",176322.8,199467.333333333,"nonmito",""
"ATP2B4","P23634;P23634-6;P23634-7;P23634-8",257373.8,241328,"nonmito",""
"ATP2C1","P98194-3",71603.5,63162.6,"nonmito",""
"ATP5F1A","P25705",803831.2,922037,"mito","CV"
"ATP5F1B","P06576",670939.2,761181.666666667,"mito","CV"
"ATP5F1C","P36542;P36542-2",280689.4,314242.333333333,"mito","CV"
"ATP5F1D","P30049",92161.3,98599.7666666667,"mito","CV"
"ATP5IF1","Q9UII2",99737.2,116566.133333333,"mito","CV"
