"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"A2M","P01023",220530.333333333,116903.333333333,"P01023","nonmito",""
"AAAS","Q9NRG9",238182.333333333,241414,"Q9NRG9","nonmito",""
"AACS","Q86V21",144665.666666667,139208,"Q86V21","nonmito",""
"AAGAB","Q6PD74",269868,344834.333333333,"Q6PD74","nonmito",""
"AAK1","Q2M2I8",130122,102102,"Q2M2I8","nonmito",""
"AAMDC","Q9H7C9",128989,121072.333333333,"Q9H7C9","nonmito",""
"AAMP","Q13685",92419.8333333333,163707.666666667,"Q13685","nonmito",""
"AAR2","Q9Y312",146300,187270.666666667,"Q9Y312","nonmito",""
"AARS1","P49588",374121,370602.666666667,"P49588","nonmito",""
"AARS2","Q5JTZ9",95166.6333333333,167010.666666667,"Q5JTZ9","mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",228813,204446.666666667,"0","nonmito",""
"AASDHPPT","Q9NRN7",352578.666666667,390142,"Q9NRN7","nonmito",""
"AASS","Q9UDR5",140683,127370,"Q9UDR5","mito",""
"AATF","Q9NY61",148985.666666667,144523.666666667,"Q9NY61","nonmito",""
"ABAT","P80404",119053.666666667,80216.3333333333,"P80404","mito",""
"ABCB10","Q9NRK6",288723.666666667,215220,"Q9NRK6","mito",""
"ABCB7","O75027;O75027-2",186759.666666667,152151.666666667,"O75027","mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",103610.833333333,54726.2,"Q9NUT2","mito",""
"ABCC1","P33527;P33527-9",98607.6,70598.4666666667,"P33527","nonmito",""
"ABCC10","Q5T3U5;Q5T3U5-2",51165.4333333333,50113.5666666667,"Q5T3U5","nonmito",""
"ABCC4","O15439",102688.166666667,90917.8666666667,"O15439","nonmito",""
"ABCD3","P28288",267245.666666667,244115.666666667,"P28288","mito",""
"ABCE1","P61221",417772.666666667,522564.333333333,"P61221","nonmito",""
"ABCF1","Q8NE71",163023,256560.666666667,"Q8NE71","nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",232388.666666667,389041,"Q9UG63","nonmito",""
"ABCF3","Q9NUQ8",118581.666666667,163476.666666667,"Q9NUQ8","nonmito",""
"ABHD10","Q9NUJ1",175985.666666667,150561.333333333,"Q9NUJ1","mito",""
"ABHD11","Q8NFV4",173104.666666667,152432,"Q8NFV4","mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",111712.666666667,112690,"Q8N2K0","nonmito",""
"ABHD14B","Q96IU4",409853,238887.333333333,"Q96IU4","nonmito",""
"ABHD16A","O95870",88185.9666666667,94597.1333333333,"O95870","nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",60387.9333333333,70867.8666666667,"Q5VST6","nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",229974,195109.666666667,"Q8IZP0","nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",205456.666666667,168047.333333333,"Q9NYB9","nonmito",""
"ABL1","P00519;P00519-2",42459,54570.3333333333,"P00519","nonmito",""
"ABL2","P42684;P42684-5;P42684-6;P42684-7",79079.2,70867.0333333333,"P42684","nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",129306.666666667,85248.8666666667,"O14639","nonmito",""
"ABRACL","Q9P1F3",756019.333333333,610678,"Q9P1F3","nonmito",""
"ABRAXAS1","Q6UWZ7",53874.7666666667,59019.3333333333,"Q6UWZ7","nonmito",""
"ABRAXAS2","Q15018",144818.333333333,122923,"Q15018","nonmito",""
"ABT1","Q9ULW3",197780.333333333,249149.666666667,"Q9ULW3","nonmito",""
"ACAA1","P09110",397449.666666667,323258,"P09110","mito",""
"ACAA2","P42765",230715.666666667,150910,"P42765","mito",""
"ACACA","Q13085",113349,147855,"Q13085","mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",103759.333333333,97049.9666666667,"Q6JQN1","mito",""
"ACAD11","Q709F0",356099.666666667,154212,"Q709F0","mito",""
"ACAD8","Q9UKU7",94905.0333333333,115439.333333333,"Q9UKU7","mito",""
"ACAD9","Q9H845",161155,149754,"Q9H845","mito",""
"ACADM","P11310;P11310-2",616505.333333333,540976.333333333,"P11310","mito",""
"ACADS","P16219",146333,103874.133333333,"P16219","mito",""
"ACADSB","P45954",122274.333333333,89702.9,"P45954","mito",""
"ACADVL","P49748;P49748-3",269315.666666667,143348.666666667,"P49748","mito",""
"ACAP2","Q15057",143023.666666667,100290.2,"Q15057","nonmito",""
"ACAT1","P24752",762081.333333333,595388,"P24752","mito",""
"ACAT2","Q9BWD1",517008,660688,"Q9BWD1","nonmito",""
"ACBD3","Q9H3P7",361984.333333333,404679.666666667,"Q9H3P7","nonmito",""
"ACBD6","Q9BR61",103190.633333333,111880,"Q9BR61","nonmito",""
"ACIN1","Q9UKV3",280247.333333333,272698.333333333,"Q9UKV3","nonmito",""
"ACLY","P53396",671535,709631.333333333,"P53396","mito",""
"ACO1","P21399",208391,199801.333333333,"P21399","nonmito",""
"ACO2","Q99798",258924,237303.666666667,"Q99798","mito",""
"ACOT1","Q86TX2",345004,274126,"Q86TX2","nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",315747.666666667,324187.333333333,"Q9NPJ3","mito",""
"ACOT7","O00154-4",924244.333333333,604429.666666667,"O00154","mito",""
"ACOT8","O14734",222770.666666667,122138.333333333,"O14734","nonmito",""
"ACOT9","Q9Y305",268283.333333333,181294.333333333,"Q9Y305","mito",""
"ACOX1","Q15067;Q15067-2",148339.333333333,136740,"Q15067","nonmito",""
"ACOX3","O15254;O15254-2",54969.4666666667,51574,"O15254","nonmito",""
"ACP1","P24666",1054690,885241,"P24666","nonmito",""
"ACP2","P11117",175077.333333333,168358,"P11117","nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",67423.4333333333,33974.3,"Q96CM8","mito",""
"ACSF3","Q4G176",78140.7333333333,85966.4666666667,"Q4G176","mito",""
"ACSL1","P33121;P33121-2",119044.666666667,123996.333333333,"P33121","mito",""
"ACSL3","O95573",242859.666666667,325696.333333333,"O95573","nonmito",""
"ACSL4","O60488;O60488-2",143000,172840.333333333,"O60488","nonmito",""
"ACSS1","Q9NUB1;Q9NUB1-2",200106.666666667,73127.1,"Q9NUB1","mito",""
"ACSS2","Q9NR19;Q9NR19-2",178016.333333333,96691.1,"Q9NR19","nonmito",""
"ACTB","P60709",2469176.66666667,2078623.33333333,"P60709","nonmito",""
"ACTBL2","Q562R1",2013933.33333333,2102496.66666667,"Q562R1","nonmito",""
"ACTC1","P68032",2798413.33333333,2696760,"P68032","nonmito",""
"ACTL6A","O96019",412440.666666667,387383.333333333,"O96019","nonmito",""
"ACTN1","P12814",528571.666666667,489149.666666667,"P12814","nonmito",""
"ACTN4","O43707",540726,478807,"O43707","nonmito",""
"ACTR10","Q9NZ32",139518.333333333,138058.666666667,"Q9NZ32","nonmito",""
"ACTR1A","P61163",732013.333333333,605790.333333333,"P61163","nonmito",""
"ACTR1B","P42025",331859.333333333,254396.666666667,"P42025","nonmito",""
"ACTR2","P61160",717145,734281,"P61160","nonmito",""
"ACTR3","P61158",592040.333333333,556336,"P61158","nonmito",""
"ACTR3B","Q9P1U1",809636,724468.333333333,"Q9P1U1","nonmito",""
"ACTR5","Q9H9F9",82799.3666666667,158981.333333333,"Q9H9F9","nonmito",""
"ACTR6","Q9GZN1",140625.666666667,215344.666666667,"Q9GZN1","nonmito",""
"ACYP1","P07311",442360,295416.666666667,"P07311","nonmito",""
"ACYP2","P14621",64338.4333333333,73265.6333333333,"P14621","nonmito",""
"ADA","P00813",101887.866666667,45423.5333333333,"P00813","nonmito",""
"ADAM10","O14672",106241.2,126505,"O14672","nonmito",""
"ADAM9","Q13443",62766.1333333333,72032.7,"Q13443","nonmito",""
"ADAR","P55265;P55265-4",343402.666666667,322855.666666667,"P55265","nonmito",""
"ADCK1","Q86TW2;Q86TW2-2",96794.8333333333,96327.7,"Q86TW2","mito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",212719.333333333,204358,"P35611","nonmito",""
"ADD2","P35612",103957.666666667,77973.0333333333,"P35612","nonmito",""
"ADD3","Q9UEY8-2",234045,205298.666666667,"Q9UEY8","nonmito",""
"ADGRL2","O95490;O95490-2;O95490-5;O95490-6;O95490-7",85514.6666666667,87804,"O95490","nonmito",""
"ADH5","P11766",399969.333333333,439505.666666667,"P11766","nonmito",""
"ADI1","Q9BV57",606670.666666667,679237,"Q9BV57","nonmito",""
"ADK","P55263",207176.666666667,175400.333333333,"P55263","nonmito",""
"ADNP","Q9H2P0",127327.333333333,131821.333333333,"Q9H2P0","nonmito",""
"ADO","Q96SZ5",126741.333333333,128554,"Q96SZ5","nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",146914.333333333,127093.333333333,"Q9BRR6","nonmito",""
"ADPRS","Q9NX46",169969,133189.666666667,"Q9NX46","nonmito",""
"ADRM1","Q16186",369188.333333333,392768.666666667,"Q16186","nonmito",""
"ADSL","P30566",417082,310576.666666667,"P30566","nonmito",""
"ADSS2","P30520",576160,551706.333333333,"P30520","nonmito",""
"AFDN","P55196;P55196-5",187871.666666667,228632.666666667,"P55196","nonmito",""
"AFF4","Q9UHB7",110111.933333333,139165.333333333,"Q9UHB7","nonmito",""
"AFG3L2","Q9Y4W6",136742.333333333,128857.333333333,"Q9Y4W6","mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",84533.3666666667,85083.7666666667,"Q96P47","nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",134442.333333333,130779.666666667,"P52594","nonmito",""
"AGFG2","O95081",46353.45,72869.9333333333,"O95081","nonmito",""
"AGK","Q53H12",319464,273328.333333333,"Q53H12","mito",""
"AGL","P35573",266422.333333333,256820.333333333,"P35573","nonmito",""
"AGO1","Q9UL18",101559.166666667,87864.9,"Q9UL18","nonmito",""
"AGO2","Q9UKV8",110843,103462,"Q9UKV8","nonmito",""
"AGPAT4","Q9NRZ5",141469,115146.666666667,"Q9NRZ5","mito",""
"AGPAT5","Q9NUQ2",41230.05,68213.9666666667,"Q9NUQ2","mito",""
"AGPS","O00116",329482.666666667,300183.666666667,"O00116","nonmito",""
"AGTPBP1","Q9UPW5",64008.8,84616.5333333333,"Q9UPW5","nonmito",""
"AGTRAP","Q6RW13",497212.666666667,384435.333333333,"Q6RW13","nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",108591.666666667,120153.333333333,"Q8WYP5","nonmito",""
"AHCY","P23526",990097.333333333,899298,"P23526","nonmito",""
"AHCYL1","O43865",246970.666666667,307009.333333333,"O43865","mito",""
"AHCYL2","Q96HN2;Q96HN2-2",194353.666666667,215244.333333333,"Q96HN2","nonmito",""
"AHNAK","Q09666",171586.666666667,111421.666666667,"Q09666","nonmito",""
"AHSA1","O95433",632795,588095.333333333,"O95433","nonmito",""
"AHSG","P02765",51903.9666666667,199734.666666667,"P02765","nonmito",""
"AIDA","Q96BJ3",246141.666666667,228115,"Q96BJ3","nonmito",""
"AIF1L","Q9BQI0;Q9BQI0-2;Q9BQI0-3",309676.333333333,290136.666666667,"Q9BQI0","nonmito",""
"AIFM1","O95831",524096.333333333,461971,"O95831","mito",""
"AIMP1","Q12904",376325.666666667,342997.666666667,"Q12904","nonmito",""
"AIMP2","Q13155",630158.666666667,718477.333333333,"Q13155","nonmito",""
"AIP","O00170",296067.333333333,266634.666666667,"O00170","nonmito",""
"AK1","P00568",513171,389266.666666667,"P00568","nonmito",""
"AK2","P54819;P54819-2",946203.666666667,846723.666666667,"P54819","mito",""
"AK3","Q9UIJ7",222168,155730.333333333,"Q9UIJ7","mito",""
"AK4","P27144",299820,195940.333333333,"P27144","mito",""
"AK6","Q9Y3D8",170193,203731,"Q9Y3D8","nonmito",""
"AKAP1","Q92667",64091.1,77860.6,"Q92667","mito",""
"AKAP11","Q9UKA4",32677.4333333333,47963.2666666667,"Q9UKA4","nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",116188,93615.8,"Q02952","nonmito",""
"AKAP13","Q12802;Q12802-2;Q12802-4",62376.2666666667,71026.1666666667,"Q12802","nonmito",""
"AKAP17A","Q02040",89482.1333333333,64997.3666666667,"Q02040","nonmito",""
"AKAP2","Q9Y2D5-4;Q9Y2D5-6",70653.1333333333,61855.7333333333,"0","nonmito",""
"AKAP8","O43823",60178.6333333333,77379.1,"O43823","nonmito",""
"AKAP8L","Q9ULX6",210491.333333333,214029.333333333,"Q9ULX6","nonmito",""
"AKAP9","Q99996;Q99996-3;Q99996-6",125902,132302.333333333,"Q99996","nonmito",""
"AKR1A1","P14550",294452.666666667,201101.666666667,"P14550","nonmito",""
"AKR1B1","P15121",518809,375966.333333333,"P15121","nonmito",""
"AKR7A2","O43488",462688,401093,"O43488","mito",""
"AKT1","P31749;P31749-2",66365.9666666667,80499.1666666667,"P31749","nonmito",""
"AKT1S1","Q96B36",182364.666666667,191874.333333333,"Q96B36","nonmito",""
"AKT2","P31751",119564,134154.666666667,"P31751","nonmito",""
"AKT3","Q9Y243;Q9Y243-2",102986.666666667,107218.166666667,"Q9Y243","nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",57186.1333333333,93652.2,"Q9H8T0","nonmito",""
"ALAD","P13716;P13716-2",135380,114453,"P13716","nonmito",""
"ALAS1","P13196",23797.3,39573.2666666667,"P13196","mito",""
"ALCAM","Q13740;Q13740-2",105970.333333333,81763.0333333333,"Q13740","nonmito",""
"ALDH16A1","Q8IZ83",169059.333333333,175370.666666667,"Q8IZ83","nonmito",""
"ALDH18A1","P54886;P54886-2",405599,425472.333333333,"P54886","mito",""
"ALDH1A2","O94788",273176.333333333,188665.333333333,"O94788","nonmito",""
"ALDH1B1","P30837",276861.333333333,236567.333333333,"P30837","mito",""
"ALDH1L2","Q3SY69",133711.333333333,103757.666666667,"Q3SY69","mito",""
"ALDH2","P05091",473768,356800.666666667,"P05091","mito",""
"ALDH3A2","P51648;P51648-2",251768.666666667,181626,"P51648","mito",""
"ALDH4A1","P30038",77038.8333333333,56267.5,"P30038","mito",""
"ALDH5A1","P51649;P51649-2",97023.6,112871.333333333,"P51649","mito",""
"ALDH6A1","Q02252;Q02252-2",278804,210326.333333333,"Q02252","mito",""
"ALDH7A1","P49419-2",368038.666666667,282583.333333333,"P49419","mito",""
"ALDH9A1","P49189",397965,328435,"P49189","mito",""
"ALDOA","P04075",1321476.66666667,1408726.66666667,"P04075","nonmito",""
"ALDOC","P09972",282755.666666667,213050,"P09972","nonmito",""
"ALG1","Q9BT22",75653.4666666667,86030.2,"Q9BT22","nonmito",""
"ALG10","Q5BKT4",256709.333333333,229974.666666667,"Q5BKT4","nonmito",""
"ALG11","Q2TAA5",131925.666666667,100070.4,"Q2TAA5","nonmito",""
"ALG13","Q9NP73",71109.7,87924.1333333333,"Q9NP73","nonmito",""
"ALG2","Q9H553",125384.666666667,120266.666666667,"Q9H553","nonmito",""
"ALG3","Q92685;Q92685-2",78376.6333333333,59742.7666666667,"Q92685","nonmito",""
"ALG5","Q9Y673",208812,228760.333333333,"Q9Y673","nonmito",""
"ALG6","Q9Y672",225628.333333333,220191.333333333,"Q9Y672","nonmito",""
"ALG8","Q9BVK2;Q9BVK2-2",87809.5,90205.7666666667,"Q9BVK2","nonmito",""
"ALKBH2","Q6NS38",77682.1333333333,103658.333333333,"Q6NS38","nonmito",""
"ALKBH3","Q96Q83",105300.233333333,104093,"Q96Q83","nonmito",""
"ALKBH4","Q9NXW9",84501.6666666667,117711.666666667,"Q9NXW9","nonmito",""
"ALKBH5","Q6P6C2",206253.333333333,181619.666666667,"Q6P6C2","nonmito",""
"ALMS1","Q8TCU4",93737.3,77714.6666666667,"Q8TCU4","nonmito",""
"ALYREF","Q86V81",1089603.33333333,1047723.33333333,"Q86V81","nonmito",""
"AMFR","Q9UKV5",37048.1,110442,"Q9UKV5","nonmito",""
"AMOT","Q4VCS5",137930,431954.333333333,"Q4VCS5","nonmito",""
"AMPD2","Q01433;Q01433-2",336174.666666667,255161.666666667,"Q01433","nonmito",""
"AMPH","P49418;P49418-2",110705,107592.333333333,"P49418","nonmito",""
"AMZ2","Q86W34",145986.666666667,134597,"Q86W34","nonmito",""
"ANAPC1","Q9H1A4",81521.9666666667,114415,"Q9H1A4","nonmito",""
"ANAPC16","Q96DE5",73907.2333333333,112394.333333333,"Q96DE5","nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",71940.9666666667,130084,"Q9UJX6","nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-3",94732.3,116917,"Q9UJX5","nonmito",""
"ANAPC5","Q9UJX4",62936.6333333333,97510.1666666667,"Q9UJX4","nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",125890.666666667,180526.333333333,"Q9UJX3","nonmito",""
"ANK2","Q01484;Q01484-2;Q01484-5",104940.666666667,86191.1,"Q01484","nonmito",""
"ANK3","Q12955;Q12955-4;Q12955-5",152679.333333333,92675,"Q12955","nonmito",""
"ANKFY1","Q9P2R3",143407.666666667,170258,"Q9P2R3","nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",117696,145339,"0","nonmito",""
"ANKLE2","Q86XL3",79696.1666666667,112764.333333333,"Q86XL3","nonmito",""
"ANKMY2","Q8IV38",49727.8333333333,52356.3,"Q8IV38","nonmito",""
"ANKRD13A","Q8IZ07",115677.966666667,127778,"Q8IZ07","nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",98020.9666666667,176811,"O75179","nonmito",""
"ANKRD28","O15084",125269.333333333,123623,"O15084","nonmito",""
"ANKRD49","Q8WVL7",49000.25,51842.5,"Q8WVL7","nonmito",""
"ANKRD52","Q8NB46",47697.8666666667,108639.666666667,"Q8NB46","nonmito",""
"ANKRD54","Q6NXT1",73448.7333333333,78395.2666666667,"Q6NXT1","nonmito",""
"ANKS1A","Q92625",67466.6666666667,109662.666666667,"Q92625","nonmito",""
"ANKZF1","Q9H8Y5",145454,137720.333333333,"Q9H8Y5","nonmito",""
"ANLN","Q9NQW6",95899.6333333333,88122.6333333333,"Q9NQW6","nonmito",""
"ANO10","Q9NW15",188000,224597,"Q9NW15","nonmito",""
"ANO6","Q4KMQ2;Q4KMQ2-2;Q4KMQ2-3",86551.7333333333,72111.2,"Q4KMQ2","nonmito",""
"ANP32A","P39687",1314703.33333333,1178163.33333333,"P39687","nonmito",""
"ANP32B","Q92688;Q92688-2",1227013.33333333,1175420,"Q92688","nonmito",""
"ANP32E","Q9BTT0",455348.666666667,374078,"Q9BTT0","nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",15691.3,54966.1,"Q9H6X2","nonmito",""
"ANXA1","P04083",218653.666666667,58051.4333333333,"P04083","nonmito",""
"ANXA11","P50995;P50995-2",485735.333333333,347126,"P50995","nonmito",""
"ANXA2","P07355;P07355-2",1283700,744171,"P07355","nonmito",""
"ANXA4","P09525",270856.666666667,177666.333333333,"P09525","nonmito",""
"ANXA5","P08758",1254520,1099260,"P08758","nonmito",""
"ANXA6","P08133",738339.666666667,555357.333333333,"P08133","nonmito",""
"ANXA7","P20073;P20073-2",424969,339921,"P20073","nonmito",""
"AP1AR","Q63HQ0",68029.5333333333,70980.2,"Q63HQ0","nonmito",""
"AP1B1","Q10567;Q10567-2",343414,396005,"Q10567","nonmito",""
"AP1G1","O43747;O43747-2",240489,312497,"O43747","nonmito",""
"AP1G2","O75843",94200.7,66383.7,"O75843","nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",206678,256897,"Q9BXS5","nonmito",""
"AP1S1","P61966",245580.333333333,270585.666666667,"P61966","nonmito",""
"AP1S2","P56377",178401,219931,"P56377","nonmito",""
"AP2A1","O95782;O95782-2",213917.666666667,243814.666666667,"O95782","nonmito",""
"AP2A2","O94973",252371.333333333,238984.333333333,"O94973","nonmito",""
"AP2B1","P63010;P63010-2",243932,272959,"P63010","nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",258490.666666667,240810,"Q96CW1","nonmito",""
"AP2S1","P53680",378834.333333333,384271.333333333,"P53680","nonmito",""
"AP3B1","O00203;O00203-3",259261.666666667,268825.666666667,"O00203","nonmito",""
"AP3D1","O14617;O14617-5",207312.333333333,203777,"O14617","nonmito",""
"AP3M1","Q9Y2T2",294154.666666667,308476,"Q9Y2T2","nonmito",""
"AP3M2","P53677",186513.333333333,178791.666666667,"P53677","nonmito",""
"AP3S1","Q92572",250361.333333333,216139.333333333,"Q92572","nonmito",""
"AP3S2","P59780",186486,171378,"P59780","nonmito",""
"AP4B1","Q9Y6B7",94658.7333333333,97618.5,"Q9Y6B7","nonmito",""
"AP5B1","Q2VPB7",57739.5333333333,85487.7666666667,"Q2VPB7","nonmito",""
"AP5Z1","O43299",21275.8666666667,29845.75,"O43299","nonmito",""
"APAF1","O14727;O14727-4;O14727-5",75454.9666666667,114261.333333333,"O14727","nonmito",""
"APBB1","O00213;O00213-2",134981.333333333,122333,"O00213","nonmito",""
"APC","P25054;P25054-2;P25054-3",42899.4666666667,54466.8666666667,"P25054","nonmito",""
"APEH","P13798",405981.666666667,395504.666666667,"P13798","nonmito",""
"APEX1","P27695",550706.666666667,505045,"P27695","mito",""
"API5","Q9BZZ5",691215.666666667,571191,"Q9BZZ5","nonmito",""
"APIP","Q96GX9",226513,239888.333333333,"Q96GX9","nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",56948,103355.666666667,"Q06481","nonmito",""
"APMAP","Q9HDC9",582834.333333333,412124,"Q9HDC9","nonmito",""
"APOBEC3C","Q9NRW3",105015.666666667,107595.766666667,"Q9NRW3","nonmito",""
"APOE","P02649",121897.666666667,179936.333333333,"P02649","nonmito",""
"APOL2","Q9BQE5",79819.3,81873.0666666667,"Q9BQE5","nonmito",""
"APOO","Q9BUR5",188429.666666667,210561,"Q9BUR5","mito",""
"APOOL","Q6UXV4",125767,126818.666666667,"Q6UXV4","mito",""
"APP","P05067;P05067-9",52875.7333333333,112015,"P05067","nonmito",""
"APPL1","Q9UKG1",165615,183244,"Q9UKG1","nonmito",""
"APPL2","Q8NEU8;Q8NEU8-2;Q8NEU8-3",51215.0666666667,53265.1,"Q8NEU8","nonmito",""
"APRT","P07741",611228.666666667,722551,"P07741","nonmito",""
"APTX","Q7Z2E3;Q7Z2E3-11;Q7Z2E3-7;Q7Z2E3-9",53309.2666666667,55883.1,"Q7Z2E3","nonmito",""
"AQR","O60306",204465.333333333,222376.666666667,"O60306","nonmito",""
"ARAF","P10398",197206.666666667,212887.666666667,"P10398","nonmito",""
"ARAP1","Q96P48;Q96P48-3",253351.333333333,204753.333333333,"Q96P48","nonmito",""
"ARCN1","P48444",240363.333333333,271016.333333333,"P48444","nonmito",""
"ARF1","P84077",1489613.33333333,1422300,"P84077","nonmito",""
"ARF4","P18085",937921.666666667,810395.666666667,"P18085","nonmito",""
"ARF5","P84085",307856.333333333,451359.666666667,"P84085","mito",""
"ARF6","P62330",328339.666666667,324863.666666667,"P62330","nonmito",""
"ARFGAP1","Q8N6T3",110275.333333333,205072.333333333,"Q8N6T3","nonmito",""
"ARFGAP2","Q8N6H7",107898.333333333,152735,"Q8N6H7","nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",85586.5666666667,96993.7,"Q9NP61","nonmito",""
"ARFGEF1","Q9Y6D6",82415.8,87434.4,"Q9Y6D6","nonmito",""
"ARFGEF2","Q9Y6D5",105969.666666667,107412,"Q9Y6D5","nonmito",""
"ARFIP1","P53367",152706.333333333,224867.666666667,"P53367","nonmito",""
"ARFIP2","P53365",200700,196824.333333333,"P53365","nonmito",""
"ARG2","P78540",227249.333333333,145846.333333333,"P78540","mito",""
"ARHGAP1","Q07960",229589.666666667,172242.333333333,"Q07960","nonmito",""
"ARHGAP17","Q68EM7",141280.333333333,184913,"Q68EM7","nonmito",""
"ARHGAP35","Q9NRY4",78942.4333333333,89009.5,"Q9NRY4","nonmito",""
"ARHGAP5","Q13017;Q13017-2",69188.0333333333,93789.2666666667,"Q13017","nonmito",""
"ARHGDIA","P52565",1051533.33333333,659897.333333333,"P52565","nonmito",""
"ARHGEF1","Q92888-3",171134.333333333,158462,"Q92888","nonmito",""
"ARHGEF11","O15085-2",149804.333333333,137286.666666667,"O15085","nonmito",""
"ARHGEF12","Q9NZN5-2",79576.5333333333,84673.1,"Q9NZN5","nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",100305.05,107382.533333333,"Q6ZSZ5","nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",169119.333333333,143840,"Q92974","nonmito",""
"ARHGEF40","Q8TER5;Q8TER5-3;Q8TER5-4",89954.5333333333,67849.5333333333,"Q8TER5","nonmito",""
"ARHGEF6","Q15052;Q15052-2",72685.2,47905.9,"Q15052","nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",129771,120251.333333333,"Q14155","nonmito",""
"ARID1A","O14497",104604.233333333,111209.333333333,"O14497","nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",123189,143082.666666667,"Q8NFD5","nonmito",""
"ARID2","Q68CP9;Q68CP9-3",63479.2,67570.3333333333,"Q68CP9","nonmito",""
"ARID3A","Q99856",117181.333333333,94555.2,"Q99856","nonmito",""
"ARID3B","Q8IVW6;Q8IVW6-4",124753.666666667,141546.333333333,"Q8IVW6","nonmito",""
"ARID4B","Q4LE39;Q4LE39-2",69960.7333333333,79467.2,"Q4LE39","nonmito",""
"ARIH1","Q9Y4X5",105384.033333333,102828.666666667,"Q9Y4X5","nonmito",""
"ARIH2","O95376",117403,100160,"O95376","nonmito",""
"ARL1","P40616;P40616-2",487480.666666667,470318,"P40616","nonmito",""
"ARL10","Q8N8L6",81894.8,65800.6666666667,"Q8N8L6","nonmito",""
"ARL15","Q9NXU5",44847.1666666667,54109.7,"Q9NXU5","nonmito",""
"ARL2","P36404",374035.666666667,390166.333333333,"P36404","mito",""
"ARL2BP","Q9Y2Y0;Q9Y2Y0-2",114032,165422,"Q9Y2Y0","nonmito",""
"ARL3","P36405",491967,349527.333333333,"P36405","nonmito",""
"ARL6","Q9H0F7;Q9H0F7-2",103029.6,94600.0333333333,"Q9H0F7","nonmito",""
"ARL6IP4","Q66PJ3;Q66PJ3-2;Q66PJ3-3;Q66PJ3-7",128459.666666667,122835.333333333,"Q66PJ3","nonmito",""
"ARL6IP5","O75915",615553.666666667,488786,"O75915","nonmito",""
"ARL8A","Q96BM9",214721.666666667,185164.333333333,"Q96BM9","nonmito",""
"ARL8B","Q9NVJ2",318222.333333333,243996.333333333,"Q9NVJ2","nonmito",""
"ARMC1","Q9NVT9",192553,129753.333333333,"Q9NVT9","nonmito",""
"ARMC10","Q8N2F6-2;Q8N2F6-4",153474.666666667,119839,"Q8N2F6","mito",""
"ARMC5","Q96C12;Q96C12-2",26649.2333333333,103047.433333333,"Q96C12","nonmito",""
"ARMC6","Q6NXE6;Q6NXE6-2",139974.666666667,217225,"Q6NXE6","nonmito",""
"ARMC8","Q8IUR7",123370.666666667,146318,"Q8IUR7","nonmito",""
"ARMC9","Q7Z3E5;Q7Z3E5-2",77113.3666666667,88937.2,"Q7Z3E5","nonmito",""
"ARMCX3","Q9UH62",257056,185413,"Q9UH62","mito",""
"ARMH3","Q5T2E6",98423.3333333333,89660.9,"Q5T2E6","nonmito",""
"ARMT1","Q9H993",206183.333333333,204285,"Q9H993","nonmito",""
