"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"A2M","P01023",53102.6333333333,110025.666666667,"P01023","nonmito",""
"AAAS","Q9NRG9",185504,223238,"Q9NRG9","nonmito",""
"AACS","Q86V21",127870.666666667,124862.333333333,"Q86V21","nonmito",""
"AAGAB","Q6PD74",309055.333333333,347113,"Q6PD74","nonmito",""
"AAK1","Q2M2I8",96885.2666666667,105879.333333333,"Q2M2I8","nonmito",""
"AAMDC","Q9H7C9",103379.466666667,125084,"Q9H7C9","nonmito",""
"AAMP","Q13685",156721.333333333,163736.333333333,"Q13685","nonmito",""
"AAR2","Q9Y312",154838,180508.333333333,"Q9Y312","nonmito",""
"AARS1","P49588",344474.666666667,367512.666666667,"P49588","nonmito",""
"AARS2","Q5JTZ9",164152,172224.666666667,"Q5JTZ9","mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",239982,185448,"0","nonmito",""
"AASDHPPT","Q9NRN7",330483.333333333,389811.333333333,"Q9NRN7","nonmito",""
"AASS","Q9UDR5",120495,124620.333333333,"Q9UDR5","mito",""
"AATF","Q9NY61",180977,153153,"Q9NY61","nonmito",""
"ABAT","P80404",98453.4333333333,73578.1,"P80404","mito",""
"ABCB10","Q9NRK6",225971.333333333,208970.333333333,"Q9NRK6","mito",""
"ABCB7","O75027;O75027-2",145285,134421.666666667,"O75027","mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",60700.2333333333,55298.6,"Q9NUT2","mito",""
"ABCB9","Q9NP78;Q9NP78-2;Q9NP78-5;Q9NP78-6;Q9NP78-7",3060070,1951565,"Q9NP78","nonmito",""
"ABCC1","P33527;P33527-9",86873.9666666667,69414.6333333333,"P33527","nonmito",""
"ABCC10","Q5T3U5;Q5T3U5-2",97719.8333333333,116698.333333333,"Q5T3U5","nonmito",""
"ABCC4","O15439",92882.5666666667,89722.8666666667,"O15439","nonmito",""
"ABCD3","P28288",260700,249691.333333333,"P28288","mito",""
"ABCE1","P61221",510037,516828,"P61221","nonmito",""
"ABCF1","Q8NE71",251970,260199,"Q8NE71","nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",320575,387926.666666667,"Q9UG63","nonmito",""
"ABCF3","Q9NUQ8",155330,162736.333333333,"Q9NUQ8","nonmito",""
"ABHD10","Q9NUJ1",173498,155054,"Q9NUJ1","mito",""
"ABHD11","Q8NFV4",162161.333333333,148433,"Q8NFV4","mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",117072.333333333,110804.666666667,"Q8N2K0","nonmito",""
"ABHD14B","Q96IU4",343437,220727,"Q96IU4","nonmito",""
"ABHD16A","O95870",104516.1,95261.7,"O95870","nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",81007.9333333333,69915.8666666667,"Q5VST6","nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",208855.666666667,228084,"Q8IZP0","nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",139237,202715.333333333,"Q9NYB9","nonmito",""
"ABL1","P00519;P00519-2",53062.7666666667,42167.0666666667,"P00519","nonmito",""
"ABL2","P42684;P42684-5;P42684-6;P42684-7",62399.0666666667,64343.4666666667,"P42684","nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",119985,89843.1666666667,"O14639","nonmito",""
"ABRACL","Q9P1F3",539365.666666667,708677.666666667,"Q9P1F3","nonmito",""
"ABRAXAS2","Q15018",179119,141595.666666667,"Q15018","nonmito",""
"ABT1","Q9ULW3",278618.333333333,246686.333333333,"Q9ULW3","nonmito",""
"ACAA1","P09110",377569.666666667,337439.333333333,"P09110","mito",""
"ACAA2","P42765",168012.666666667,147559.333333333,"P42765","mito",""
"ACACA","Q13085",126974,146795.333333333,"Q13085","mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",79985.9666666667,83033.7333333333,"Q6JQN1","mito",""
"ACAD11","Q709F0",280260.666666667,163177.333333333,"Q709F0","mito",""
"ACAD9","Q9H845",155064.333333333,153526.333333333,"Q9H845","mito",""
"ACADM","P11310;P11310-2",390884.333333333,531504.666666667,"P11310","mito",""
"ACADS","P16219",103115,110549.666666667,"P16219","mito",""
"ACADSB","P45954",107511.333333333,83209.9,"P45954","mito",""
"ACADVL","P49748;P49748-3",110760.333333333,145652.333333333,"P49748","mito",""
"ACAP2","Q15057",94742.5666666667,99265.4,"Q15057","nonmito",""
"ACAT1","P24752",498550.666666667,540739.333333333,"P24752","mito",""
"ACAT2","Q9BWD1",442496.333333333,682183.666666667,"Q9BWD1","nonmito",""
"ACBD3","Q9H3P7",387878.333333333,405642.333333333,"Q9H3P7","nonmito",""
"ACBD6","Q9BR61",139469.666666667,130254,"Q9BR61","nonmito",""
"ACIN1","Q9UKV3",266567.333333333,293487.666666667,"Q9UKV3","nonmito",""
"ACLY","P53396",611429.333333333,696581,"P53396","mito",""
"ACO1","P21399",177308.333333333,197682.333333333,"P21399","nonmito",""
"ACO2","Q99798",249101.666666667,239474,"Q99798","mito",""
"ACOT1","Q86TX2",246955.666666667,263742,"Q86TX2","nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",359197.666666667,313576,"Q9NPJ3","mito",""
"ACOT7","O00154-4",811928.333333333,593273.666666667,"O00154","mito",""
"ACOT8","O14734",201609.333333333,124898.666666667,"O14734","nonmito",""
"ACOT9","Q9Y305",251497,186486.333333333,"Q9Y305","mito",""
"ACOX1","Q15067;Q15067-2",145753.666666667,139009,"Q15067","nonmito",""
"ACP1","P24666",1052820,912346.666666667,"P24666","nonmito",""
"ACP2","P11117",226655.333333333,195184,"P11117","nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",52667.3,37300.2333333333,"Q96CM8","mito",""
"ACSF3","Q4G176",87359.6,79003.5,"Q4G176","mito",""
"ACSL1","P33121;P33121-2",163607.666666667,124040,"P33121","mito",""
"ACSL3","O95573",296489.666666667,337411,"O95573","nonmito",""
"ACSL4","O60488;O60488-2",189376,160078.333333333,"O60488","nonmito",""
"ACSL6","Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-8;Q9UKU0-9",124860.333333333,108322.333333333,"Q9UKU0","mito",""
"ACSS1","Q9NUB1;Q9NUB1-2",160858,56843.8666666667,"Q9NUB1","mito",""
"ACSS2","Q9NR19;Q9NR19-2",145791,109915,"Q9NR19","nonmito",""
"ACTB","P60709",2316826.66666667,2020436.66666667,"P60709","nonmito",""
"ACTBL2","Q562R1",1598012.66666667,2119653.33333333,"Q562R1","nonmito",""
"ACTC1","P68032",2590450,2425666.66666667,"P68032","nonmito",""
"ACTL6A","O96019",383703,359455,"O96019","nonmito",""
"ACTN1","P12814",415070.666666667,500141.333333333,"P12814","nonmito",""
"ACTN4","O43707",386021.666666667,454446.666666667,"O43707","nonmito",""
"ACTR10","Q9NZ32",159476,143440.666666667,"Q9NZ32","nonmito",""
"ACTR1A","P61163",878945,647282.666666667,"P61163","nonmito",""
"ACTR1B","P42025",281097.666666667,250754.666666667,"P42025","nonmito",""
"ACTR2","P61160",768307.666666667,713222,"P61160","nonmito",""
"ACTR3","P61158",572405,548553.666666667,"P61158","nonmito",""
"ACTR3B","Q9P1U1",831806,722466.666666667,"Q9P1U1","nonmito",""
"ACTR5","Q9H9F9",136106.666666667,171068.333333333,"Q9H9F9","nonmito",""
"ACTR6","Q9GZN1",223826.666666667,214496.333333333,"Q9GZN1","nonmito",""
"ACTR8","Q9H981",140222.666666667,171913,"Q9H981","nonmito",""
"ACVR2B","Q13705",77504.2333333333,67932.1666666667,"Q13705","nonmito",""
"ACYP1","P07311",375795,282609.333333333,"P07311","nonmito",""
"ACYP2","P14621",88445.4,78660.6666666667,"P14621","nonmito",""
"ADA","P00813",53135.2,41875.5333333333,"P00813","nonmito",""
"ADAM10","O14672",163012,143148,"O14672","nonmito",""
"ADAM17","P78536",195674.666666667,135204.333333333,"P78536","nonmito",""
"ADAM9","Q13443",74720.3666666667,75806.8,"Q13443","nonmito",""
"ADAR","P55265;P55265-4",314416.666666667,318649,"P55265","nonmito",""
"ADAT2","Q7Z6V5;Q7Z6V5-2",125420.666666667,127902.666666667,"Q7Z6V5","nonmito",""
"ADCK1","Q86TW2;Q86TW2-2",126985,115727,"Q86TW2","mito",""
"ADCY9","O60503",43605.9,31297.5,"O60503","nonmito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",242535.666666667,218893.666666667,"P35611","nonmito",""
"ADD2","P35612",113557.666666667,89418.4666666667,"P35612","nonmito",""
"ADD3","Q9UEY8-2",281156,214094.333333333,"Q9UEY8","nonmito",""
"ADGRL2","O95490;O95490-2;O95490-5;O95490-6;O95490-7",89745.5333333333,87418.8,"O95490","nonmito",""
"ADH5","P11766",432218.333333333,433172.333333333,"P11766","nonmito",""
"ADI1","Q9BV57",629041.666666667,660837,"Q9BV57","nonmito",""
"ADK","P55263",253452.666666667,179489.666666667,"P55263","nonmito",""
"ADNP","Q9H2P0",144562.666666667,142585,"Q9H2P0","nonmito",""
"ADO","Q96SZ5",167723.333333333,154365,"Q96SZ5","nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",179395,143380.333333333,"Q9BRR6","nonmito",""
"ADPRS","Q9NX46",167198.666666667,134576.666666667,"Q9NX46","nonmito",""
"ADRM1","Q16186",515032,538826.666666667,"Q16186","nonmito",""
"ADSL","P30566",334989.333333333,290175.666666667,"P30566","nonmito",""
"ADSS2","P30520",616695.333333333,574075.666666667,"P30520","nonmito",""
"AFDN","P55196;P55196-5",159083,230775,"P55196","nonmito",""
"AFF4","Q9UHB7",119882.333333333,134639.333333333,"Q9UHB7","nonmito",""
"AFG3L2","Q9Y4W6",119207.666666667,121258,"Q9Y4W6","mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",88241.6333333333,98373.2333333333,"Q96P47","nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",118625.333333333,120836.666666667,"P52594","nonmito",""
"AGFG2","O95081",76796.1,67837.9333333333,"O95081","nonmito",""
"AGK","Q53H12",270943,267007,"Q53H12","mito",""
"AGL","P35573",229548.666666667,260853.666666667,"P35573","nonmito",""
"AGO1","Q9UL18",104924.1,89351.8,"Q9UL18","nonmito",""
"AGO2","Q9UKV8",103135.866666667,107591.666666667,"Q9UKV8","nonmito",""
"AGPAT1","Q99943",248429,213751,"Q99943","nonmito",""
"AGPAT4","Q9NRZ5",95309.9333333333,111671.666666667,"Q9NRZ5","mito",""
"AGPAT5","Q9NUQ2",78214.3333333333,73729.9666666667,"Q9NUQ2","mito",""
"AGPS","O00116",362499.333333333,318320.333333333,"O00116","nonmito",""
"AGRN","O00468;O00468-3;O00468-4;O00468-5;O00468-6;O00468-7",42578.8333333333,51696.4333333333,"O00468","nonmito",""
"AGTPBP1","Q9UPW5",85810.5666666667,91737.3666666667,"Q9UPW5","nonmito",""
"AGTRAP","Q6RW13",497008,411555.666666667,"Q6RW13","nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",109124.333333333,119803,"Q8WYP5","nonmito",""
"AHCY","P23526",909374,875756.666666667,"P23526","nonmito",""
"AHCYL1","O43865",280723,305041.666666667,"O43865","mito",""
"AHCYL2","Q96HN2;Q96HN2-2",250886,264883,"Q96HN2","nonmito",""
"AHNAK","Q09666",115546.666666667,105791,"Q09666","nonmito",""
"AHSA1","O95433",627492,568355.333333333,"O95433","nonmito",""
"AHSG","P02765",193483.666666667,215998.333333333,"P02765","nonmito",""
"AIDA","Q96BJ3",265626,239880.666666667,"Q96BJ3","nonmito",""
"AIF1L","Q9BQI0;Q9BQI0-2;Q9BQI0-3",159642,144375.433333333,"Q9BQI0","nonmito",""
"AIFM1","O95831",426717.666666667,454819.333333333,"O95831","mito",""
"AIMP1","Q12904",379814.333333333,337897,"Q12904","nonmito",""
"AIMP2","Q13155",695115.333333333,789611,"Q13155","nonmito",""
"AIP","O00170",266427.666666667,268132.666666667,"O00170","nonmito",""
"AK1","P00568",454744.666666667,376407.333333333,"P00568","nonmito",""
"AK2","P54819;P54819-2",879611.666666667,794921.666666667,"P54819","mito",""
"AK3","Q9UIJ7",262484,152022,"Q9UIJ7","mito",""
"AK4","P27144",206918,187197.333333333,"P27144","mito",""
"AK6","Q9Y3D8",229894.666666667,222603,"Q9Y3D8","nonmito",""
"AKAP1","Q92667",64433.7,76721.1,"Q92667","mito",""
"AKAP11","Q9UKA4",38213.3333333333,44033.1666666667,"Q9UKA4","nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",69614.3333333333,96832.9,"Q02952","nonmito",""
"AKAP13","Q12802;Q12802-2;Q12802-4",72850.0666666667,78517.8666666667,"Q12802","nonmito",""
"AKAP17A","Q02040",88737.7333333333,67916.0333333333,"Q02040","nonmito",""
"AKAP2","Q9Y2D5-4;Q9Y2D5-6",72913,67367.8666666667,"0","nonmito",""
"AKAP8","O43823",75985.3,86139.5333333333,"O43823","nonmito",""
"AKAP8L","Q9ULX6",233947.333333333,224161,"Q9ULX6","nonmito",""
"AKAP9","Q99996;Q99996-3;Q99996-6",129424,142772.333333333,"Q99996","nonmito",""
"AKR1A1","P14550",236579.666666667,207639.333333333,"P14550","nonmito",""
"AKR1B1","P15121",360825.333333333,419122.333333333,"P15121","nonmito",""
"AKR7A2","O43488",445201.333333333,425149.333333333,"O43488","mito",""
"AKT1","P31749;P31749-2",83294.8333333333,77946.3333333333,"P31749","nonmito",""
"AKT1S1","Q96B36",214517.666666667,200193.666666667,"Q96B36","nonmito",""
"AKT2","P31751",140249.333333333,141222,"P31751","nonmito",""
"AKT3","Q9Y243;Q9Y243-2",112809.666666667,107820.666666667,"Q9Y243","nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",104912.966666667,123737.333333333,"Q9H8T0","nonmito",""
"ALAD","P13716;P13716-2",108016.666666667,112856.666666667,"P13716","nonmito",""
"ALAS1","P13196",57335.8666666667,39789.1333333333,"P13196","mito",""
"ALCAM","Q13740;Q13740-2",123457,86719.1333333333,"Q13740","nonmito",""
"ALDH16A1","Q8IZ83",182356.666666667,194300.666666667,"Q8IZ83","nonmito",""
"ALDH18A1","P54886;P54886-2",508487.333333333,417969,"P54886","mito",""
"ALDH1A2","O94788",246241,177988.333333333,"O94788","nonmito",""
"ALDH1B1","P30837",208271,221215.333333333,"P30837","mito",""
"ALDH1L2","Q3SY69",125868.666666667,102226.366666667,"Q3SY69","mito",""
"ALDH2","P05091",426006.666666667,372261.333333333,"P05091","mito",""
"ALDH3A2","P51648;P51648-2",153845.333333333,192237.333333333,"P51648","mito",""
"ALDH4A1","P30038",52822.9666666667,55146.2333333333,"P30038","mito",""
"ALDH5A1","P51649;P51649-2",107045.333333333,104208.333333333,"P51649","mito",""
"ALDH6A1","Q02252;Q02252-2",228216.666666667,226635.333333333,"Q02252","mito",""
"ALDH7A1","P49419-2",334828.666666667,279343,"P49419","mito",""
"ALDH9A1","P49189",322210.666666667,323804,"P49189","mito",""
"ALDOA","P04075",1549870,1361526.66666667,"P04075","nonmito",""
"ALDOC","P09972",287600.333333333,214870,"P09972","nonmito",""
"ALG1","Q9BT22",101565.8,95345.6,"Q9BT22","nonmito",""
"ALG10","Q5BKT4",478726.666666667,361057.333333333,"Q5BKT4","nonmito",""
"ALG11","Q2TAA5",89565.7,88303.6333333333,"Q2TAA5","nonmito",""
"ALG13","Q9NP73",104403.666666667,88271.8666666667,"Q9NP73","nonmito",""
"ALG2","Q9H553",172965.333333333,125462,"Q9H553","nonmito",""
"ALG3","Q92685;Q92685-2",99483.2333333333,65668.4666666667,"Q92685","nonmito",""
"ALG5","Q9Y673",241523.333333333,225040.666666667,"Q9Y673","nonmito",""
"ALG6","Q9Y672",204412.333333333,229797,"Q9Y672","nonmito",""
"ALG8","Q9BVK2;Q9BVK2-2",134531.666666667,111318,"Q9BVK2","nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",108946.366666667,114392.666666667,"Q9H6U8","nonmito",""
"ALKBH1","Q13686",143207,140423,"Q13686","mito",""
"ALKBH2","Q6NS38",135604.666666667,128311.333333333,"Q6NS38","nonmito",""
"ALKBH3","Q96Q83",174298.333333333,113862.333333333,"Q96Q83","nonmito",""
"ALKBH4","Q9NXW9",112388.333333333,124196.333333333,"Q9NXW9","nonmito",""
"ALKBH5","Q6P6C2",164486,177751,"Q6P6C2","nonmito",""
"ALMS1","Q8TCU4",131328,89323.0666666667,"Q8TCU4","nonmito",""
"ALYREF","Q86V81",982132.666666667,886063,"Q86V81","nonmito",""
"AMBRA1","Q9C0C7;Q9C0C7-3;Q9C0C7-4;Q9C0C7-5",82828.2666666667,67587.7666666667,"Q9C0C7","nonmito",""
"AMFR","Q9UKV5",100714.566666667,108266,"Q9UKV5","nonmito",""
"AMMECR1","Q9Y4X0",108974.666666667,126817,"Q9Y4X0","nonmito",""
"AMOT","Q4VCS5",265758,438092.333333333,"Q4VCS5","nonmito",""
"AMPD2","Q01433;Q01433-2",263567,255515,"Q01433","nonmito",""
"AMZ2","Q86W34",160851.333333333,138937.333333333,"Q86W34","nonmito",""
"ANAPC1","Q9H1A4",106712,109527.666666667,"Q9H1A4","nonmito",""
"ANAPC16","Q96DE5",108879.833333333,127680,"Q96DE5","nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",137271.333333333,137262.666666667,"Q9UJX6","nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-3",148106,131223,"Q9UJX5","nonmito",""
"ANAPC5","Q9UJX4",91507.9,92397.8666666667,"Q9UJX4","nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",154256.666666667,193654.333333333,"Q9UJX3","nonmito",""
"ANGEL1","Q9UNK9",39256.1666666667,52640.5333333333,"Q9UNK9","nonmito",""
"ANGEL2","Q5VTE6",57683.7,47493.4333333333,"Q5VTE6","mito",""
"ANK2","Q01484;Q01484-2;Q01484-5",83913.6333333333,78067.6666666667,"Q01484","nonmito",""
"ANK3","Q12955;Q12955-4;Q12955-5",137973.333333333,95738.2,"Q12955","nonmito",""
"ANKFY1","Q9P2R3",102622.033333333,167017,"Q9P2R3","nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",129803.333333333,146289.666666667,"0","nonmito",""
"ANKLE2","Q86XL3",97065.9333333333,126245.333333333,"Q86XL3","nonmito",""
"ANKMY2","Q8IV38",69409.2666666667,56704.5333333333,"Q8IV38","nonmito",""
"ANKRD13A","Q8IZ07",163223.666666667,178001.666666667,"Q8IZ07","nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",128129.333333333,180814.666666667,"O75179","nonmito",""
"ANKRD28","O15084",147659,135270.666666667,"O15084","nonmito",""
"ANKRD40","Q6AI12",114109,111367,"Q6AI12","nonmito",""
"ANKRD49","Q8WVL7",63143.5,59812.7666666667,"Q8WVL7","nonmito",""
"ANKRD52","Q8NB46",61451.5,98980.9,"Q8NB46","nonmito",""
"ANKRD54","Q6NXT1",50175.4,68175.9666666667,"Q6NXT1","nonmito",""
"ANKS1A","Q92625",87070.65,93984.9333333333,"Q92625","nonmito",""
"ANKZF1","Q9H8Y5",152716.666666667,141448.666666667,"Q9H8Y5","nonmito",""
"ANLN","Q9NQW6",92412.7666666667,88195.7666666667,"Q9NQW6","nonmito",""
"ANO10","Q9NW15",187182.666666667,231435.666666667,"Q9NW15","nonmito",""
"ANP32A","P39687",1424903.33333333,1400976.66666667,"P39687","nonmito",""
"ANP32B","Q92688;Q92688-2",1280360,1279113.33333333,"Q92688","nonmito",""
"ANP32E","Q9BTT0",478086.333333333,478016.333333333,"Q9BTT0","nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",58826.6333333333,65960.9,"Q9H6X2","nonmito",""
"ANXA1","P04083",169511.333333333,57978.3333333333,"P04083","nonmito",""
"ANXA11","P50995;P50995-2",483584.666666667,348689,"P50995","nonmito",""
"ANXA2","P07355;P07355-2",1137606.66666667,740580,"P07355","nonmito",""
"ANXA4","P09525",232000,192597.666666667,"P09525","nonmito",""
"ANXA5","P08758",1150613.33333333,1060240,"P08758","nonmito",""
"ANXA6","P08133",513443,541685.333333333,"P08133","nonmito",""
"ANXA7","P20073;P20073-2",456010,363305.333333333,"P20073","nonmito",""
"AP1AR","Q63HQ0",121510.333333333,72946.3,"Q63HQ0","nonmito",""
"AP1B1","Q10567;Q10567-2",365331.333333333,389886.666666667,"Q10567","nonmito",""
"AP1G1","O43747;O43747-2",283160,304437,"O43747","nonmito",""
"AP1G2","O75843",112037.333333333,67837.6666666667,"O75843","nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",305074,270581,"Q9BXS5","nonmito",""
"AP1S1","P61966",330533.333333333,267095.333333333,"P61966","nonmito",""
"AP1S2","P56377",265082.666666667,239097,"P56377","nonmito",""
"AP2A1","O95782;O95782-2",194073.666666667,249468.333333333,"O95782","nonmito",""
"AP2A2","O94973",213323,233715,"O94973","nonmito",""
"AP2B1","P63010;P63010-2",245519.333333333,266951,"P63010","nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",268128,237159.666666667,"Q96CW1","nonmito",""
"AP2S1","P53680",425374,349343.333333333,"P53680","nonmito",""
"AP3B1","O00203;O00203-3",243652,250289.333333333,"O00203","nonmito",""
"AP3D1","O14617;O14617-5",199161,206283,"O14617","nonmito",""
"AP3M1","Q9Y2T2",270823,301404.333333333,"Q9Y2T2","nonmito",""
"AP3M2","P53677",191588,191766,"P53677","nonmito",""
"AP3S1","Q92572",230959.666666667,215074,"Q92572","nonmito",""
"AP3S2","P59780",233483,182069.666666667,"P59780","nonmito",""
"AP4B1","Q9Y6B7",50596.3,79993.6333333333,"Q9Y6B7","nonmito",""
"AP5B1","Q2VPB7",71420.8,85792.3333333333,"Q2VPB7","nonmito",""
"APAF1","O14727;O14727-4;O14727-5",132810.333333333,109929.866666667,"O14727","nonmito",""
"APBB1","O00213;O00213-2",164845,123053.666666667,"O00213","nonmito",""
"APC","P25054;P25054-2;P25054-3",49192.7666666667,50973.3,"P25054","nonmito",""
"APEH","P13798",517830.666666667,404977.666666667,"P13798","nonmito",""
"APEX1","P27695",580407,509810.666666667,"P27695","mito",""
"API5","Q9BZZ5",546020,566839.333333333,"Q9BZZ5","nonmito",""
"APIP","Q96GX9",223535,241152.333333333,"Q96GX9","nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",82489.2666666667,102521.666666667,"Q06481","nonmito",""
"APMAP","Q9HDC9",491252,414495,"Q9HDC9","nonmito",""
"APOBEC3C","Q9NRW3",132224.666666667,125707.666666667,"Q9NRW3","nonmito",""
"APOE","P02649",185102.5,205989.333333333,"P02649","nonmito",""
"APOO","Q9BUR5",224283,199941,"Q9BUR5","mito",""
"APOOL","Q6UXV4",188611.333333333,124756.666666667,"Q6UXV4","mito",""
"APP","P05067;P05067-9",79524.3666666667,124112,"P05067","nonmito",""
"APPL1","Q9UKG1",177405.333333333,188723,"Q9UKG1","nonmito",""
"APPL2","Q8NEU8;Q8NEU8-2;Q8NEU8-3",58438.1333333333,59938.6333333333,"Q8NEU8","nonmito",""
"APRT","P07741",1174486.66666667,902775.333333333,"P07741","nonmito",""
"APTX","Q7Z2E3;Q7Z2E3-11;Q7Z2E3-7;Q7Z2E3-9",55254.7666666667,61334.2666666667,"Q7Z2E3","nonmito",""
"AQR","O60306",235272,224580.333333333,"O60306","nonmito",""
"ARAF","P10398",224624.333333333,227071.666666667,"P10398","nonmito",""
"ARAP1","Q96P48;Q96P48-3",184168,199607.333333333,"Q96P48","nonmito",""
"ARCN1","P48444",262195.333333333,273295.333333333,"P48444","nonmito",""
"ARF1","P84077",1802693.33333333,1434150,"P84077","nonmito",""
"ARF4","P18085",1048693.33333333,904383.333333333,"P18085","nonmito",""
"ARF5","P84085",514226.666666667,489210.333333333,"P84085","mito",""
"ARF6","P62330",365534.333333333,298635.666666667,"P62330","nonmito",""
"ARFGAP1","Q8N6T3",183741.666666667,206215,"Q8N6T3","nonmito",""
"ARFGAP2","Q8N6H7",143616.666666667,143348.666666667,"Q8N6H7","nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",108587.333333333,105196.333333333,"Q9NP61","nonmito",""
"ARFGEF1","Q9Y6D6",77311.1666666667,94514.7333333333,"Q9Y6D6","nonmito",""
"ARFGEF2","Q9Y6D5",96812.4333333333,110462.666666667,"Q9Y6D5","nonmito",""
"ARFIP1","P53367",183070,236623.333333333,"P53367","nonmito",""
"ARFIP2","P53365",160757.666666667,196137.666666667,"P53365","nonmito",""
"ARG1","P05089;P05089-2",158585.5,98945.35,"P05089","nonmito",""
"ARG2","P78540",254777,148224.333333333,"P78540","mito",""
"ARHGAP1","Q07960",159410,169391.333333333,"Q07960","nonmito",""
"ARHGAP17","Q68EM7",136248,181919.333333333,"Q68EM7","nonmito",""
"ARHGAP35","Q9NRY4",85155.4,91113.7666666667,"Q9NRY4","nonmito",""
"ARHGAP5","Q13017;Q13017-2",74088.2,95396.4333333333,"Q13017","nonmito",""
"ARHGDIA","P52565",674318.333333333,597197,"P52565","nonmito",""
"ARHGEF1","Q92888-3",151292.333333333,170185.333333333,"Q92888","nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",66842.0666666667,53401.4666666667,"O15013","nonmito",""
"ARHGEF11","O15085-2",143664.333333333,142634.666666667,"O15085","nonmito",""
"ARHGEF12","Q9NZN5-2",86221.7,89299.1666666667,"Q9NZN5","nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",111779.333333333,103823.5,"Q6ZSZ5","nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",156812.666666667,149956.333333333,"Q92974","nonmito",""
"ARHGEF40","Q8TER5;Q8TER5-3;Q8TER5-4",70581.55,71908.5,"Q8TER5","nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",140788.666666667,126557.666666667,"Q14155","nonmito",""
"ARID1A","O14497",93150.1333333333,112677,"O14497","nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",118692,150644.666666667,"Q8NFD5","nonmito",""
"ARID2","Q68CP9;Q68CP9-3",70376.5666666667,68594.1333333333,"Q68CP9","nonmito",""
"ARID3A","Q99856",95773.0333333333,116762.666666667,"Q99856","nonmito",""
"ARID3B","Q8IVW6;Q8IVW6-4",111100,142540.333333333,"Q8IVW6","nonmito",""
"ARID4B","Q4LE39;Q4LE39-2",89585.6333333333,79608.5333333333,"Q4LE39","nonmito",""
"ARIH1","Q9Y4X5",119936.333333333,109674.333333333,"Q9Y4X5","nonmito",""
"ARIH2","O95376",115878.333333333,98526.8,"O95376","nonmito",""
"ARL1","P40616;P40616-2",487539.666666667,481920,"P40616","nonmito",""
"ARL14EP","Q8N8R7",136460,135179.666666667,"Q8N8R7","nonmito",""
"ARL15","Q9NXU5",87265.9333333333,80655.1666666667,"Q9NXU5","nonmito",""
"ARL2","P36404",380570,364718,"P36404","mito",""
"ARL2BP","Q9Y2Y0;Q9Y2Y0-2",194958,202746.333333333,"Q9Y2Y0","nonmito",""
"ARL3","P36405",497416,346512,"P36405","nonmito",""
"ARL6","Q9H0F7;Q9H0F7-2",106798.966666667,90906.2666666667,"Q9H0F7","nonmito",""
"ARL6IP4","Q66PJ3;Q66PJ3-2;Q66PJ3-3;Q66PJ3-7",136191.333333333,147549.666666667,"Q66PJ3","nonmito",""
