"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"A2M","P01023",94932.3,110025.666666667,"P01023","nonmito",""
"AAAS","Q9NRG9",230947.666666667,223238,"Q9NRG9","nonmito",""
"AACS","Q86V21",117730,124862.333333333,"Q86V21","nonmito",""
"AAGAB","Q6PD74",296563,347113,"Q6PD74","nonmito",""
"AAK1","Q2M2I8",135041,105879.333333333,"Q2M2I8","nonmito",""
"AAMDC","Q9H7C9",121399.666666667,125084,"Q9H7C9","nonmito",""
"AAMP","Q13685",187283.333333333,163736.333333333,"Q13685","nonmito",""
"AAR2","Q9Y312",136661.333333333,180508.333333333,"Q9Y312","nonmito",""
"AARS1","P49588",466849,367512.666666667,"P49588","nonmito",""
"AARS2","Q5JTZ9",196845.333333333,172224.666666667,"Q5JTZ9","mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",227973.333333333,185448,"0","nonmito",""
"AASDHPPT","Q9NRN7",322265.666666667,389811.333333333,"Q9NRN7","nonmito",""
"AASS","Q9UDR5",119878,124620.333333333,"Q9UDR5","mito",""
"AATF","Q9NY61",149502.666666667,153153,"Q9NY61","nonmito",""
"ABAT","P80404",134811,73578.1,"P80404","mito",""
"ABCB10","Q9NRK6",229698.333333333,208970.333333333,"Q9NRK6","mito",""
"ABCB7","O75027;O75027-2",82975.5,134421.666666667,"O75027","mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",75407.9666666667,55298.6,"Q9NUT2","mito",""
"ABCC1","P33527;P33527-9",68956.5666666667,69414.6333333333,"P33527","nonmito",""
"ABCC10","Q5T3U5;Q5T3U5-2",130778,116698.333333333,"Q5T3U5","nonmito",""
"ABCC4","O15439",80759.0666666667,89722.8666666667,"O15439","nonmito",""
"ABCD3","P28288",236152.333333333,249691.333333333,"P28288","mito",""
"ABCE1","P61221",532626.333333333,516828,"P61221","nonmito",""
"ABCF1","Q8NE71",247246,260199,"Q8NE71","nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",251946.666666667,387926.666666667,"Q9UG63","nonmito",""
"ABCF3","Q9NUQ8",139230.333333333,162736.333333333,"Q9NUQ8","nonmito",""
"ABHD10","Q9NUJ1",163685.333333333,155054,"Q9NUJ1","mito",""
"ABHD11","Q8NFV4",153810,148433,"Q8NFV4","mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",129626.333333333,110804.666666667,"Q8N2K0","nonmito",""
"ABHD14B","Q96IU4",355923.666666667,220727,"Q96IU4","nonmito",""
"ABHD16A","O95870",105141.4,95261.7,"O95870","nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",67736.5333333333,69915.8666666667,"Q5VST6","nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",235372.666666667,228084,"Q8IZP0","nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",224779.666666667,202715.333333333,"Q9NYB9","nonmito",""
"ABL1","P00519;P00519-2",59100.8,42167.0666666667,"P00519","nonmito",""
"ABL2","P42684;P42684-5;P42684-6;P42684-7",69270.8,64343.4666666667,"P42684","nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",109078.666666667,89843.1666666667,"O14639","nonmito",""
"ABRACL","Q9P1F3",830646,708677.666666667,"Q9P1F3","nonmito",""
"ABRAXAS1","Q6UWZ7",78417.5333333333,55951,"Q6UWZ7","nonmito",""
"ABRAXAS2","Q15018",153544.666666667,141595.666666667,"Q15018","nonmito",""
"ABT1","Q9ULW3",226730.666666667,246686.333333333,"Q9ULW3","nonmito",""
"ACAA1","P09110",318068,337439.333333333,"P09110","mito",""
"ACAA2","P42765",151131.666666667,147559.333333333,"P42765","mito",""
"ACACA","Q13085",142922.333333333,146795.333333333,"Q13085","mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",90355.2333333333,83033.7333333333,"Q6JQN1","mito",""
"ACAD11","Q709F0",251948.666666667,163177.333333333,"Q709F0","mito",""
"ACAD9","Q9H845",164557.333333333,153526.333333333,"Q9H845","mito",""
"ACADM","P11310;P11310-2",663632,531504.666666667,"P11310","mito",""
"ACADS","P16219",149207,110549.666666667,"P16219","mito",""
"ACADSB","P45954",98989.5333333333,83209.9,"P45954","mito",""
"ACADVL","P49748;P49748-3",290141.666666667,145652.333333333,"P49748","mito",""
"ACAP2","Q15057",112879.333333333,99265.4,"Q15057","nonmito",""
"ACAT1","P24752",554754.666666667,540739.333333333,"P24752","mito",""
"ACAT2","Q9BWD1",616370.333333333,682183.666666667,"Q9BWD1","nonmito",""
"ACBD3","Q9H3P7",384813,405642.333333333,"Q9H3P7","nonmito",""
"ACBD5","Q5T8D3-2;Q5T8D3-3",89897.2666666667,72097.5666666667,"Q5T8D3","nonmito",""
"ACBD6","Q9BR61",125611,130254,"Q9BR61","nonmito",""
"ACIN1","Q9UKV3",283271.333333333,293487.666666667,"Q9UKV3","nonmito",""
"ACLY","P53396",588990.333333333,696581,"P53396","mito",""
"ACO1","P21399",174459.333333333,197682.333333333,"P21399","nonmito",""
"ACO2","Q99798",258262.333333333,239474,"Q99798","mito",""
"ACOT1","Q86TX2",296081.333333333,263742,"Q86TX2","nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",369366.666666667,313576,"Q9NPJ3","mito",""
"ACOT7","O00154-4",600039.666666667,593273.666666667,"O00154","mito",""
"ACOT8","O14734",179475,124898.666666667,"O14734","nonmito",""
"ACOT9","Q9Y305",200467,186486.333333333,"Q9Y305","mito",""
"ACOX1","Q15067;Q15067-2",169592.333333333,139009,"Q15067","nonmito",""
"ACOX3","O15254;O15254-2",40190.05,36706.5666666667,"O15254","nonmito",""
"ACP1","P24666",884609.666666667,912346.666666667,"P24666","nonmito",""
"ACP2","P11117",258388.666666667,195184,"P11117","nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",77280.9666666667,37300.2333333333,"Q96CM8","mito",""
"ACSF3","Q4G176",83698.1333333333,79003.5,"Q4G176","mito",""
"ACSL1","P33121;P33121-2",137964,124040,"P33121","mito",""
"ACSL3","O95573",282429,337411,"O95573","nonmito",""
"ACSL4","O60488;O60488-2",137719.333333333,160078.333333333,"O60488","nonmito",""
"ACSL6","Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-8;Q9UKU0-9",146530,108322.333333333,"Q9UKU0","mito",""
"ACSS1","Q9NUB1;Q9NUB1-2",52300.75,56843.8666666667,"Q9NUB1","mito",""
"ACSS2","Q9NR19;Q9NR19-2",111916.433333333,109915,"Q9NR19","nonmito",""
"ACTB","P60709",2204263.33333333,2020436.66666667,"P60709","nonmito",""
"ACTBL2","Q562R1",2041223.33333333,2119653.33333333,"Q562R1","nonmito",""
"ACTC1","P68032",2639280,2425666.66666667,"P68032","nonmito",""
"ACTL6A","O96019",369557.666666667,359455,"O96019","nonmito",""
"ACTN1","P12814",482554.333333333,500141.333333333,"P12814","nonmito",""
"ACTN4","O43707",462225.333333333,454446.666666667,"O43707","nonmito",""
"ACTR10","Q9NZ32",143702,143440.666666667,"Q9NZ32","nonmito",""
"ACTR1A","P61163",663040,647282.666666667,"P61163","nonmito",""
"ACTR1B","P42025",275167,250754.666666667,"P42025","nonmito",""
"ACTR2","P61160",715356.666666667,713222,"P61160","nonmito",""
"ACTR3","P61158",525255.666666667,548553.666666667,"P61158","nonmito",""
"ACTR3B","Q9P1U1",796958,722466.666666667,"Q9P1U1","nonmito",""
"ACTR5","Q9H9F9",133900.333333333,171068.333333333,"Q9H9F9","nonmito",""
"ACTR6","Q9GZN1",209779,214496.333333333,"Q9GZN1","nonmito",""
"ACTR8","Q9H981",144430,171913,"Q9H981","nonmito",""
"ACYP1","P07311",279938.666666667,282609.333333333,"P07311","nonmito",""
"ACYP2","P14621",106856,78660.6666666667,"P14621","nonmito",""
"ADA","P00813",59504.6666666667,41875.5333333333,"P00813","nonmito",""
"ADAM10","O14672",136329.666666667,143148,"O14672","nonmito",""
"ADAM17","P78536",163056,135204.333333333,"P78536","nonmito",""
"ADAM9","Q13443",106864.333333333,75806.8,"Q13443","nonmito",""
"ADAR","P55265;P55265-4",323467.333333333,318649,"P55265","nonmito",""
"ADAT2","Q7Z6V5;Q7Z6V5-2",130718.666666667,127902.666666667,"Q7Z6V5","nonmito",""
"ADCK1","Q86TW2;Q86TW2-2",115646,115727,"Q86TW2","mito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",227341.666666667,218893.666666667,"P35611","nonmito",""
"ADD2","P35612",119570,89418.4666666667,"P35612","nonmito",""
"ADD3","Q9UEY8-2",228129.333333333,214094.333333333,"Q9UEY8","nonmito",""
"ADGRL2","O95490;O95490-2;O95490-5;O95490-6;O95490-7",102267.7,87418.8,"O95490","nonmito",""
"ADH5","P11766",473240.333333333,433172.333333333,"P11766","nonmito",""
"ADI1","Q9BV57",619520.333333333,660837,"Q9BV57","nonmito",""
"ADK","P55263",196743,179489.666666667,"P55263","nonmito",""
"ADNP","Q9H2P0",145532,142585,"Q9H2P0","nonmito",""
"ADO","Q96SZ5",143929,154365,"Q96SZ5","nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",167168.333333333,143380.333333333,"Q9BRR6","nonmito",""
"ADPRS","Q9NX46",145971.666666667,134576.666666667,"Q9NX46","nonmito",""
"ADRM1","Q16186",506937.666666667,538826.666666667,"Q16186","nonmito",""
"ADSL","P30566",310447,290175.666666667,"P30566","nonmito",""
"ADSS2","P30520",569153,574075.666666667,"P30520","nonmito",""
"AFDN","P55196;P55196-5",261345,230775,"P55196","nonmito",""
"AFF4","Q9UHB7",115135.666666667,134639.333333333,"Q9UHB7","nonmito",""
"AFG3L2","Q9Y4W6",115559.666666667,121258,"Q9Y4W6","mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",97685.9666666667,98373.2333333333,"Q96P47","nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",130914.666666667,120836.666666667,"P52594","nonmito",""
"AGFG2","O95081",84450.7666666667,67837.9333333333,"O95081","nonmito",""
"AGK","Q53H12",263007.666666667,267007,"Q53H12","mito",""
"AGL","P35573",213887.333333333,260853.666666667,"P35573","nonmito",""
"AGO1","Q9UL18",96739.0666666667,89351.8,"Q9UL18","nonmito",""
"AGO2","Q9UKV8",98326.2,107591.666666667,"Q9UKV8","nonmito",""
"AGPAT1","Q99943",224340,213751,"Q99943","nonmito",""
"AGPAT4","Q9NRZ5",115161.333333333,111671.666666667,"Q9NRZ5","mito",""
"AGPAT5","Q9NUQ2",67189.3,73729.9666666667,"Q9NUQ2","mito",""
"AGPS","O00116",321086.333333333,318320.333333333,"O00116","nonmito",""
"AGRN","O00468;O00468-3;O00468-4;O00468-5;O00468-6;O00468-7",40014.3,51696.4333333333,"O00468","nonmito",""
"AGTPBP1","Q9UPW5",97237.9333333333,91737.3666666667,"Q9UPW5","nonmito",""
"AGTRAP","Q6RW13",416808,411555.666666667,"Q6RW13","nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",125176.666666667,119803,"Q8WYP5","nonmito",""
"AHCY","P23526",868659.666666667,875756.666666667,"P23526","nonmito",""
"AHCYL1","O43865",234589,305041.666666667,"O43865","mito",""
"AHCYL2","Q96HN2;Q96HN2-2",202134,264883,"Q96HN2","nonmito",""
"AHNAK","Q09666",151553.333333333,105791,"Q09666","nonmito",""
"AHSA1","O95433",517693.333333333,568355.333333333,"O95433","nonmito",""
"AHSG","P02765",391873,215998.333333333,"P02765","nonmito",""
"AIDA","Q96BJ3",240835.666666667,239880.666666667,"Q96BJ3","nonmito",""
"AIF1L","Q9BQI0;Q9BQI0-2;Q9BQI0-3",220703.666666667,144375.433333333,"Q9BQI0","nonmito",""
"AIFM1","O95831",317418,454819.333333333,"O95831","mito",""
"AIMP1","Q12904",337691.666666667,337897,"Q12904","nonmito",""
"AIMP2","Q13155",746263.666666667,789611,"Q13155","nonmito",""
"AIP","O00170",283820.333333333,268132.666666667,"O00170","nonmito",""
"AK1","P00568",393023,376407.333333333,"P00568","nonmito",""
"AK2","P54819;P54819-2",845868,794921.666666667,"P54819","mito",""
"AK3","Q9UIJ7",191083,152022,"Q9UIJ7","mito",""
"AK4","P27144",229143.333333333,187197.333333333,"P27144","mito",""
"AK6","Q9Y3D8",225525.333333333,222603,"Q9Y3D8","nonmito",""
"AKAP1","Q92667",63893.2666666667,76721.1,"Q92667","mito",""
"AKAP11","Q9UKA4",42706.1,44033.1666666667,"Q9UKA4","nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",116919,96832.9,"Q02952","nonmito",""
"AKAP13","Q12802;Q12802-2;Q12802-4",67294.4666666667,78517.8666666667,"Q12802","nonmito",""
"AKAP17A","Q02040",66607.3666666667,67916.0333333333,"Q02040","nonmito",""
"AKAP2","Q9Y2D5-4;Q9Y2D5-6",71866.9,67367.8666666667,"0","nonmito",""
"AKAP8","O43823",85567.8666666667,86139.5333333333,"O43823","nonmito",""
"AKAP8L","Q9ULX6",197677.333333333,224161,"Q9ULX6","nonmito",""
"AKAP9","Q99996;Q99996-3;Q99996-6",144140.333333333,142772.333333333,"Q99996","nonmito",""
"AKR1A1","P14550",213555.333333333,207639.333333333,"P14550","nonmito",""
"AKR1B1","P15121",400065,419122.333333333,"P15121","nonmito",""
"AKR7A2","O43488",441717.666666667,425149.333333333,"O43488","mito",""
"AKT1","P31749;P31749-2",77519.4,77946.3333333333,"P31749","nonmito",""
"AKT1S1","Q96B36",214336,200193.666666667,"Q96B36","nonmito",""
"AKT2","P31751",152720.666666667,141222,"P31751","nonmito",""
"AKT3","Q9Y243;Q9Y243-2",113664.9,107820.666666667,"Q9Y243","nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",135251,123737.333333333,"Q9H8T0","nonmito",""
"ALAD","P13716;P13716-2",124169,112856.666666667,"P13716","nonmito",""
"ALAS1","P13196",86198.4,39789.1333333333,"P13196","mito",""
"ALCAM","Q13740;Q13740-2",114818.333333333,86719.1333333333,"Q13740","nonmito",""
"ALDH16A1","Q8IZ83",210246,194300.666666667,"Q8IZ83","nonmito",""
"ALDH18A1","P54886;P54886-2",323898.666666667,417969,"P54886","mito",""
"ALDH1A2","O94788",181662,177988.333333333,"O94788","nonmito",""
"ALDH1B1","P30837",222302,221215.333333333,"P30837","mito",""
"ALDH1L2","Q3SY69",236636.666666667,102226.366666667,"Q3SY69","mito",""
"ALDH2","P05091",461450.666666667,372261.333333333,"P05091","mito",""
"ALDH3A2","P51648;P51648-2",208610.666666667,192237.333333333,"P51648","mito",""
"ALDH4A1","P30038",65553.8666666667,55146.2333333333,"P30038","mito",""
"ALDH5A1","P51649;P51649-2",113628.666666667,104208.333333333,"P51649","mito",""
"ALDH6A1","Q02252;Q02252-2",272694,226635.333333333,"Q02252","mito",""
"ALDH7A1","P49419-2",359496.333333333,279343,"P49419","mito",""
"ALDH9A1","P49189",329455,323804,"P49189","mito",""
"ALDOA","P04075",1434663.33333333,1361526.66666667,"P04075","nonmito",""
"ALDOC","P09972",355330.333333333,214870,"P09972","nonmito",""
"ALG1","Q9BT22",90876.6333333333,95345.6,"Q9BT22","nonmito",""
"ALG10","Q5BKT4",432649.666666667,361057.333333333,"Q5BKT4","nonmito",""
"ALG11","Q2TAA5",57064.6666666667,88303.6333333333,"Q2TAA5","nonmito",""
"ALG13","Q9NP73",60431.1666666667,88271.8666666667,"Q9NP73","nonmito",""
"ALG2","Q9H553",143508,125462,"Q9H553","nonmito",""
"ALG3","Q92685;Q92685-2",72524.0333333333,65668.4666666667,"Q92685","nonmito",""
"ALG5","Q9Y673",181499.666666667,225040.666666667,"Q9Y673","nonmito",""
"ALG6","Q9Y672",193907.666666667,229797,"Q9Y672","nonmito",""
"ALG8","Q9BVK2;Q9BVK2-2",106618.366666667,111318,"Q9BVK2","nonmito",""
"ALG9","Q9H6U8;Q9H6U8-3",73523.3,114392.666666667,"Q9H6U8","nonmito",""
"ALKBH1","Q13686",137656.666666667,140423,"Q13686","mito",""
"ALKBH2","Q6NS38",153240,128311.333333333,"Q6NS38","nonmito",""
"ALKBH3","Q96Q83",115376.666666667,113862.333333333,"Q96Q83","nonmito",""
"ALKBH4","Q9NXW9",115962.333333333,124196.333333333,"Q9NXW9","nonmito",""
"ALKBH5","Q6P6C2",196127,177751,"Q6P6C2","nonmito",""
"ALKBH6","Q3KRA9;Q3KRA9-2",116289.433333333,115509.333333333,"Q3KRA9","nonmito",""
"ALMS1","Q8TCU4",121085.733333333,89323.0666666667,"Q8TCU4","nonmito",""
"ALYREF","Q86V81",875013,886063,"Q86V81","nonmito",""
"AMBRA1","Q9C0C7;Q9C0C7-3;Q9C0C7-4;Q9C0C7-5",69235.1,67587.7666666667,"Q9C0C7","nonmito",""
"AMFR","Q9UKV5",108602.666666667,108266,"Q9UKV5","nonmito",""
"AMMECR1","Q9Y4X0",89173.0333333333,126817,"Q9Y4X0","nonmito",""
"AMOT","Q4VCS5",264547.333333333,438092.333333333,"Q4VCS5","nonmito",""
"AMOTL1","Q8IY63;Q8IY63-2",281399.35,85977.1666666667,"Q8IY63","nonmito",""
"AMPD2","Q01433;Q01433-2",283695.333333333,255515,"Q01433","nonmito",""
"AMZ2","Q86W34",167908.333333333,138937.333333333,"Q86W34","nonmito",""
"ANAPC1","Q9H1A4",106833.666666667,109527.666666667,"Q9H1A4","nonmito",""
"ANAPC16","Q96DE5",98029.2,127680,"Q96DE5","nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",135820.333333333,137262.666666667,"Q9UJX6","nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-3",142334,131223,"Q9UJX5","nonmito",""
"ANAPC5","Q9UJX4",97094.2,92397.8666666667,"Q9UJX4","nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",166329,193654.333333333,"Q9UJX3","nonmito",""
"ANGEL1","Q9UNK9",41963.3,52640.5333333333,"Q9UNK9","nonmito",""
"ANGEL2","Q5VTE6",55903.7,47493.4333333333,"Q5VTE6","mito",""
"ANK2","Q01484;Q01484-2;Q01484-5",111513.2,78067.6666666667,"Q01484","nonmito",""
"ANK3","Q12955;Q12955-4;Q12955-5",116904.666666667,95738.2,"Q12955","nonmito",""
"ANKFY1","Q9P2R3",163962.333333333,167017,"Q9P2R3","nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",144767,146289.666666667,"0","nonmito",""
"ANKLE2","Q86XL3",121195.666666667,126245.333333333,"Q86XL3","nonmito",""
"ANKMY2","Q8IV38",64304.9,56704.5333333333,"Q8IV38","nonmito",""
"ANKRD13A","Q8IZ07",154685.5,178001.666666667,"Q8IZ07","nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",171783.333333333,180814.666666667,"O75179","nonmito",""
"ANKRD28","O15084",151579,135270.666666667,"O15084","nonmito",""
"ANKRD40","Q6AI12",60346.3,111367,"Q6AI12","nonmito",""
"ANKRD49","Q8WVL7",79899.45,59812.7666666667,"Q8WVL7","nonmito",""
"ANKRD52","Q8NB46",77482.9,98980.9,"Q8NB46","nonmito",""
"ANKRD54","Q6NXT1",77583.6,68175.9666666667,"Q6NXT1","nonmito",""
"ANKS1A","Q92625",98753.4666666667,93984.9333333333,"Q92625","nonmito",""
"ANKZF1","Q9H8Y5",161288.666666667,141448.666666667,"Q9H8Y5","nonmito",""
"ANLN","Q9NQW6",106125.666666667,88195.7666666667,"Q9NQW6","nonmito",""
"ANO10","Q9NW15",222432,231435.666666667,"Q9NW15","nonmito",""
"ANP32A","P39687",1549593.33333333,1400976.66666667,"P39687","nonmito",""
"ANP32B","Q92688;Q92688-2",1336303.33333333,1279113.33333333,"Q92688","nonmito",""
"ANP32E","Q9BTT0",608212,478016.333333333,"Q9BTT0","nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",48169.2333333333,65960.9,"Q9H6X2","nonmito",""
"ANXA1","P04083",224001,57978.3333333333,"P04083","nonmito",""
"ANXA11","P50995;P50995-2",399242.333333333,348689,"P50995","nonmito",""
"ANXA2","P07355;P07355-2",976727.666666667,740580,"P07355","nonmito",""
"ANXA4","P09525",249978,192597.666666667,"P09525","nonmito",""
"ANXA5","P08758",1296213.33333333,1060240,"P08758","nonmito",""
"ANXA6","P08133",527279.333333333,541685.333333333,"P08133","nonmito",""
"ANXA7","P20073;P20073-2",432100.666666667,363305.333333333,"P20073","nonmito",""
"AP1AR","Q63HQ0",83295.55,72946.3,"Q63HQ0","nonmito",""
"AP1B1","Q10567;Q10567-2",384038,389886.666666667,"Q10567","nonmito",""
"AP1G1","O43747;O43747-2",290300,304437,"O43747","nonmito",""
"AP1G2","O75843",98934.1,67837.6666666667,"O75843","nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",249242.666666667,270581,"Q9BXS5","nonmito",""
"AP1S1","P61966",267426.333333333,267095.333333333,"P61966","nonmito",""
"AP1S2","P56377",219862.333333333,239097,"P56377","nonmito",""
"AP2A1","O95782;O95782-2",219682,249468.333333333,"O95782","nonmito",""
"AP2A2","O94973",245873.666666667,233715,"O94973","nonmito",""
"AP2B1","P63010;P63010-2",287808,266951,"P63010","nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",241791.666666667,237159.666666667,"Q96CW1","nonmito",""
"AP2S1","P53680",370613.333333333,349343.333333333,"P53680","nonmito",""
"AP3B1","O00203;O00203-3",254833,250289.333333333,"O00203","nonmito",""
"AP3D1","O14617;O14617-5",209931.333333333,206283,"O14617","nonmito",""
"AP3M1","Q9Y2T2",278172.666666667,301404.333333333,"Q9Y2T2","nonmito",""
"AP3M2","P53677",177874,191766,"P53677","nonmito",""
"AP3S1","Q92572",231977.333333333,215074,"Q92572","nonmito",""
"AP3S2","P59780",208011.333333333,182069.666666667,"P59780","nonmito",""
"AP4B1","Q9Y6B7",72467.2666666667,79993.6333333333,"Q9Y6B7","nonmito",""
"AP5B1","Q2VPB7",90979.6666666667,85792.3333333333,"Q2VPB7","nonmito",""
"AP5Z1","O43299",46614.6,31475.6,"O43299","nonmito",""
"APAF1","O14727;O14727-4;O14727-5",134157,109929.866666667,"O14727","nonmito",""
"APBB1","O00213;O00213-2",164467,123053.666666667,"O00213","nonmito",""
"APC","P25054;P25054-2;P25054-3",51191.2,50973.3,"P25054","nonmito",""
"APEH","P13798",468796.333333333,404977.666666667,"P13798","nonmito",""
"APEX1","P27695",554676,509810.666666667,"P27695","mito",""
"API5","Q9BZZ5",578393,566839.333333333,"Q9BZZ5","nonmito",""
"APIP","Q96GX9",205017.666666667,241152.333333333,"Q96GX9","nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",82094.9333333333,102521.666666667,"Q06481","nonmito",""
"APMAP","Q9HDC9",454832.666666667,414495,"Q9HDC9","nonmito",""
"APOB","P04114",70656.3,86284.4,"P04114","nonmito",""
"APOBEC3C","Q9NRW3",121600,125707.666666667,"Q9NRW3","nonmito",""
"APOE","P02649",296906.666666667,205989.333333333,"P02649","nonmito",""
"APOL2","Q9BQE5",77489.55,73966,"Q9BQE5","nonmito",""
"APOO","Q9BUR5",199620.333333333,199941,"Q9BUR5","mito",""
"APOOL","Q6UXV4",89642.6333333333,124756.666666667,"Q6UXV4","mito",""
"APP","P05067;P05067-9",107623.066666667,124112,"P05067","nonmito",""
"APPL1","Q9UKG1",199750,188723,"Q9UKG1","nonmito",""
"APPL2","Q8NEU8;Q8NEU8-2;Q8NEU8-3",62615.0333333333,59938.6333333333,"Q8NEU8","nonmito",""
"APRT","P07741",1135830,902775.333333333,"P07741","nonmito",""
"APTX","Q7Z2E3;Q7Z2E3-11;Q7Z2E3-7;Q7Z2E3-9",57890.1,61334.2666666667,"Q7Z2E3","nonmito",""
"AQR","O60306",239500,224580.333333333,"O60306","nonmito",""
"ARAF","P10398",217850.666666667,227071.666666667,"P10398","nonmito",""
"ARAP1","Q96P48;Q96P48-3",255938.333333333,199607.333333333,"Q96P48","nonmito",""
"ARCN1","P48444",222471,273295.333333333,"P48444","nonmito",""
"ARF1","P84077",1432370,1434150,"P84077","nonmito",""
"ARF4","P18085",978391.666666667,904383.333333333,"P18085","nonmito",""
"ARF5","P84085",447118.666666667,489210.333333333,"P84085","mito",""
"ARF6","P62330",304076.333333333,298635.666666667,"P62330","nonmito",""
"ARFGAP1","Q8N6T3",188820,206215,"Q8N6T3","nonmito",""
"ARFGAP2","Q8N6H7",143117.333333333,143348.666666667,"Q8N6H7","nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",114836,105196.333333333,"Q9NP61","nonmito",""
"ARFGEF1","Q9Y6D6",90879.2,94514.7333333333,"Q9Y6D6","nonmito",""
"ARFGEF2","Q9Y6D5",108628.666666667,110462.666666667,"Q9Y6D5","nonmito",""
"ARFIP1","P53367",231014.333333333,236623.333333333,"P53367","nonmito",""
"ARFIP2","P53365",193887.333333333,196137.666666667,"P53365","nonmito",""
"ARG1","P05089;P05089-2",57733.4666666667,98945.35,"P05089","nonmito",""
"ARG2","P78540",297035,148224.333333333,"P78540","mito",""
"ARHGAP1","Q07960",208914,169391.333333333,"Q07960","nonmito",""
"ARHGAP17","Q68EM7",198246,181919.333333333,"Q68EM7","nonmito",""
"ARHGAP21","Q5T5U3",101511.75,54352.6,"Q5T5U3","nonmito",""
"ARHGAP35","Q9NRY4",101714.566666667,91113.7666666667,"Q9NRY4","nonmito",""
"ARHGAP5","Q13017;Q13017-2",90268.5666666667,95396.4333333333,"Q13017","nonmito",""
"ARHGDIA","P52565",513226.333333333,597197,"P52565","nonmito",""
"ARHGEF1","Q92888-3",182258,170185.333333333,"Q92888","nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",26563.3333333333,53401.4666666667,"O15013","nonmito",""
"ARHGEF11","O15085-2",166420.666666667,142634.666666667,"O15085","nonmito",""
"ARHGEF12","Q9NZN5-2",96419.9,89299.1666666667,"Q9NZN5","nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",94041.4666666667,103823.5,"Q6ZSZ5","nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",195324.666666667,149956.333333333,"Q92974","nonmito",""
"ARHGEF40","Q8TER5;Q8TER5-3;Q8TER5-4",101486.266666667,71908.5,"Q8TER5","nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",163042.333333333,126557.666666667,"Q14155","nonmito",""
"ARID1A","O14497",124532.333333333,112677,"O14497","nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",155053,150644.666666667,"Q8NFD5","nonmito",""
"ARID2","Q68CP9;Q68CP9-3",78124.3,68594.1333333333,"Q68CP9","nonmito",""
"ARID3A","Q99856",143394,116762.666666667,"Q99856","nonmito",""
"ARID3B","Q8IVW6;Q8IVW6-4",171517.333333333,142540.333333333,"Q8IVW6","nonmito",""
"ARID4B","Q4LE39;Q4LE39-2",89055.6666666667,79608.5333333333,"Q4LE39","nonmito",""
"ARIH1","Q9Y4X5",123683.333333333,109674.333333333,"Q9Y4X5","nonmito",""
"ARIH2","O95376",100980.266666667,98526.8,"O95376","nonmito",""
"ARL1","P40616;P40616-2",424190.666666667,481920,"P40616","nonmito",""
"ARL10","Q8N8L6",89358.9666666667,60134.55,"Q8N8L6","nonmito",""
"ARL14EP","Q8N8R7",125719.666666667,135179.666666667,"Q8N8R7","nonmito",""
"ARL15","Q9NXU5",59667.8333333333,80655.1666666667,"Q9NXU5","nonmito",""
