"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"A2M","P01023",86924.6,110025.666666667,"P01023","nonmito",""
"AAAS","Q9NRG9",205627,223238,"Q9NRG9","nonmito",""
"AACS","Q86V21",105873.5,124862.333333333,"Q86V21","nonmito",""
"AAGAB","Q6PD74",311291.666666667,347113,"Q6PD74","nonmito",""
"AAK1","Q2M2I8",124425.333333333,105879.333333333,"Q2M2I8","nonmito",""
"AAMDC","Q9H7C9",127390,125084,"Q9H7C9","nonmito",""
"AAMP","Q13685",184650.666666667,163736.333333333,"Q13685","nonmito",""
"AAR2","Q9Y312",162837.333333333,180508.333333333,"Q9Y312","nonmito",""
"AARS1","P49588",451851.333333333,367512.666666667,"P49588","nonmito",""
"AARS2","Q5JTZ9",178777.666666667,172224.666666667,"Q5JTZ9","mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",211418.666666667,185448,"0","nonmito",""
"AASDHPPT","Q9NRN7",336104,389811.333333333,"Q9NRN7","nonmito",""
"AASS","Q9UDR5",149065.666666667,124620.333333333,"Q9UDR5","mito",""
"AATF","Q9NY61",147640.666666667,153153,"Q9NY61","nonmito",""
"ABAT","P80404",109817.466666667,73578.1,"P80404","mito",""
"ABCB10","Q9NRK6",225022.666666667,208970.333333333,"Q9NRK6","mito",""
"ABCB7","O75027;O75027-2",157918.333333333,134421.666666667,"O75027","mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",68763.2333333333,55298.6,"Q9NUT2","mito",""
"ABCC1","P33527;P33527-9",71909.1,69414.6333333333,"P33527","nonmito",""
"ABCC10","Q5T3U5;Q5T3U5-2",121804.633333333,116698.333333333,"Q5T3U5","nonmito",""
"ABCC4","O15439",89547.9666666667,89722.8666666667,"O15439","nonmito",""
"ABCD3","P28288",251389,249691.333333333,"P28288","mito",""
"ABCE1","P61221",519712.333333333,516828,"P61221","nonmito",""
"ABCF1","Q8NE71",255972.666666667,260199,"Q8NE71","nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",286543.333333333,387926.666666667,"Q9UG63","nonmito",""
"ABCF3","Q9NUQ8",141081,162736.333333333,"Q9NUQ8","nonmito",""
"ABHD10","Q9NUJ1",167168.666666667,155054,"Q9NUJ1","mito",""
"ABHD11","Q8NFV4",152562.666666667,148433,"Q8NFV4","mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",121901.666666667,110804.666666667,"Q8N2K0","nonmito",""
"ABHD14B","Q96IU4",278336.666666667,220727,"Q96IU4","nonmito",""
"ABHD16A","O95870",101816,95261.7,"O95870","nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",65658.4333333333,69915.8666666667,"Q5VST6","nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",264020.666666667,228084,"Q8IZP0","nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",229735.666666667,202715.333333333,"Q9NYB9","nonmito",""
"ABL1","P00519;P00519-2",61091,42167.0666666667,"P00519","nonmito",""
"ABL2","P42684;P42684-5;P42684-6;P42684-7",73191.5666666667,64343.4666666667,"P42684","nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",115963.333333333,89843.1666666667,"O14639","nonmito",""
"ABRACL","Q9P1F3",1665315,708677.666666667,"Q9P1F3","nonmito",""
"ABRAXAS2","Q15018",156007.333333333,141595.666666667,"Q15018","nonmito",""
"ABT1","Q9ULW3",238359,246686.333333333,"Q9ULW3","nonmito",""
"ACAA1","P09110",342749.666666667,337439.333333333,"P09110","mito",""
"ACAA2","P42765",205304.666666667,147559.333333333,"P42765","mito",""
"ACACA","Q13085",150641.666666667,146795.333333333,"Q13085","mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",85954.9666666667,83033.7333333333,"Q6JQN1","mito",""
"ACAD11","Q709F0",235288.333333333,163177.333333333,"Q709F0","mito",""
"ACAD8","Q9UKU7",90394.7,113671.333333333,"Q9UKU7","mito",""
"ACAD9","Q9H845",176546,153526.333333333,"Q9H845","mito",""
"ACADM","P11310;P11310-2",626809.666666667,531504.666666667,"P11310","mito",""
"ACADS","P16219",108269,110549.666666667,"P16219","mito",""
"ACADSB","P45954",103399,83209.9,"P45954","mito",""
"ACADVL","P49748;P49748-3",198864.666666667,145652.333333333,"P49748","mito",""
"ACAP2","Q15057",128037.333333333,99265.4,"Q15057","nonmito",""
"ACAT1","P24752",609952.666666667,540739.333333333,"P24752","mito",""
"ACAT2","Q9BWD1",756992,682183.666666667,"Q9BWD1","nonmito",""
"ACBD3","Q9H3P7",390032,405642.333333333,"Q9H3P7","nonmito",""
"ACBD5","Q5T8D3-2;Q5T8D3-3",96234.8666666667,72097.5666666667,"Q5T8D3","nonmito",""
"ACBD6","Q9BR61",113637.933333333,130254,"Q9BR61","nonmito",""
"ACIN1","Q9UKV3",264543.666666667,293487.666666667,"Q9UKV3","nonmito",""
"ACLY","P53396",681143.333333333,696581,"P53396","mito",""
"ACO1","P21399",208281.666666667,197682.333333333,"P21399","nonmito",""
"ACO2","Q99798",297774.333333333,239474,"Q99798","mito",""
"ACOT1","Q86TX2",309846.333333333,263742,"Q86TX2","nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",330530.666666667,313576,"Q9NPJ3","mito",""
"ACOT7","O00154-4",687369,593273.666666667,"O00154","mito",""
"ACOT8","O14734",157226.666666667,124898.666666667,"O14734","nonmito",""
"ACOT9","Q9Y305",246027.333333333,186486.333333333,"Q9Y305","mito",""
"ACOX1","Q15067;Q15067-2",157470,139009,"Q15067","nonmito",""
"ACOX3","O15254;O15254-2",43580.05,36706.5666666667,"O15254","nonmito",""
"ACP1","P24666",875580,912346.666666667,"P24666","nonmito",""
"ACP2","P11117",212208.333333333,195184,"P11117","nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",61147.0333333333,37300.2333333333,"Q96CM8","mito",""
"ACSF3","Q4G176",84087.8666666667,79003.5,"Q4G176","mito",""
"ACSL1","P33121;P33121-2",141302,124040,"P33121","mito",""
"ACSL3","O95573",264244.333333333,337411,"O95573","nonmito",""
"ACSL4","O60488;O60488-2",177520.666666667,160078.333333333,"O60488","nonmito",""
"ACSL6","Q9UKU0;Q9UKU0-1;Q9UKU0-2;Q9UKU0-3;Q9UKU0-5;Q9UKU0-6;Q9UKU0-8;Q9UKU0-9",105638.666666667,108322.333333333,"Q9UKU0","mito",""
"ACSS1","Q9NUB1;Q9NUB1-2",85740.9,56843.8666666667,"Q9NUB1","mito",""
"ACSS2","Q9NR19;Q9NR19-2",136369,109915,"Q9NR19","nonmito",""
"ACTB","P60709",2376333.33333333,2020436.66666667,"P60709","nonmito",""
"ACTBL2","Q562R1",1382833.36666667,2119653.33333333,"Q562R1","nonmito",""
"ACTC1","P68032",2692103.33333333,2425666.66666667,"P68032","nonmito",""
"ACTL6A","O96019",380643.666666667,359455,"O96019","nonmito",""
"ACTN1","P12814",526696.333333333,500141.333333333,"P12814","nonmito",""
"ACTN4","O43707",486793.666666667,454446.666666667,"O43707","nonmito",""
"ACTR10","Q9NZ32",144208.333333333,143440.666666667,"Q9NZ32","nonmito",""
"ACTR1A","P61163",699886.666666667,647282.666666667,"P61163","nonmito",""
"ACTR1B","P42025",283594.666666667,250754.666666667,"P42025","nonmito",""
"ACTR2","P61160",739980.666666667,713222,"P61160","nonmito",""
"ACTR3","P61158",579935,548553.666666667,"P61158","nonmito",""
"ACTR3B","Q9P1U1",802275.666666667,722466.666666667,"Q9P1U1","nonmito",""
"ACTR5","Q9H9F9",151469,171068.333333333,"Q9H9F9","nonmito",""
"ACTR6","Q9GZN1",200975,214496.333333333,"Q9GZN1","nonmito",""
"ACTR8","Q9H981",152919.666666667,171913,"Q9H981","nonmito",""
"ACVR2B","Q13705",66532.3666666667,67932.1666666667,"Q13705","nonmito",""
"ACYP1","P07311",302633,282609.333333333,"P07311","nonmito",""
"ACYP2","P14621",86091.4,78660.6666666667,"P14621","nonmito",""
"ADA","P00813",57048.3333333333,41875.5333333333,"P00813","nonmito",""
"ADAM10","O14672",147032.666666667,143148,"O14672","nonmito",""
"ADAM17","P78536",188778,135204.333333333,"P78536","nonmito",""
"ADAM9","Q13443",88722.3,75806.8,"Q13443","nonmito",""
"ADAR","P55265;P55265-4",336589.333333333,318649,"P55265","nonmito",""
"ADAT2","Q7Z6V5;Q7Z6V5-2",124891.666666667,127902.666666667,"Q7Z6V5","nonmito",""
"ADCK1","Q86TW2;Q86TW2-2",108756.666666667,115727,"Q86TW2","mito",""
"ADCY9","O60503",29660.3,31297.5,"O60503","nonmito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",238590.666666667,218893.666666667,"P35611","nonmito",""
"ADD2","P35612",98294.0666666667,89418.4666666667,"P35612","nonmito",""
"ADD3","Q9UEY8-2",240763.333333333,214094.333333333,"Q9UEY8","nonmito",""
"ADGRL2","O95490;O95490-2;O95490-5;O95490-6;O95490-7",86802.9,87418.8,"O95490","nonmito",""
"ADH5","P11766",444778.333333333,433172.333333333,"P11766","nonmito",""
"ADI1","Q9BV57",593240.666666667,660837,"Q9BV57","nonmito",""
"ADK","P55263",208436.666666667,179489.666666667,"P55263","nonmito",""
"ADNP","Q9H2P0",141652,142585,"Q9H2P0","nonmito",""
"ADO","Q96SZ5",149731.666666667,154365,"Q96SZ5","nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",161318.333333333,143380.333333333,"Q9BRR6","nonmito",""
"ADPRS","Q9NX46",145657.333333333,134576.666666667,"Q9NX46","nonmito",""
"ADRM1","Q16186",567648.333333333,538826.666666667,"Q16186","nonmito",""
"ADSL","P30566",343210.333333333,290175.666666667,"P30566","nonmito",""
"ADSS2","P30520",546435,574075.666666667,"P30520","nonmito",""
"AFDN","P55196;P55196-5",297103.666666667,230775,"P55196","nonmito",""
"AFF4","Q9UHB7",125765.333333333,134639.333333333,"Q9UHB7","nonmito",""
"AFG3L2","Q9Y4W6",125874.333333333,121258,"Q9Y4W6","mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",103593.266666667,98373.2333333333,"Q96P47","nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",116470.766666667,120836.666666667,"P52594","nonmito",""
"AGK","Q53H12",252887,267007,"Q53H12","mito",""
"AGL","P35573",223901.333333333,260853.666666667,"P35573","nonmito",""
"AGO1","Q9UL18",93187.4,89351.8,"Q9UL18","nonmito",""
"AGO2","Q9UKV8",115720,107591.666666667,"Q9UKV8","nonmito",""
"AGPAT1","Q99943",242557.666666667,213751,"Q99943","nonmito",""
"AGPAT4","Q9NRZ5",144157.666666667,111671.666666667,"Q9NRZ5","mito",""
"AGPAT5","Q9NUQ2",68566.0666666667,73729.9666666667,"Q9NUQ2","mito",""
"AGPS","O00116",337887.666666667,318320.333333333,"O00116","nonmito",""
"AGRN","O00468;O00468-3;O00468-4;O00468-5;O00468-6;O00468-7",17978.3333333333,51696.4333333333,"O00468","nonmito",""
"AGTPBP1","Q9UPW5",99690.6666666667,91737.3666666667,"Q9UPW5","nonmito",""
"AGTRAP","Q6RW13",445348,411555.666666667,"Q6RW13","nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",111949.333333333,119803,"Q8WYP5","nonmito",""
"AHCY","P23526",918301,875756.666666667,"P23526","nonmito",""
"AHCYL1","O43865",280479.666666667,305041.666666667,"O43865","mito",""
"AHCYL2","Q96HN2;Q96HN2-2",248098,264883,"Q96HN2","nonmito",""
"AHNAK","Q09666",173167.666666667,105791,"Q09666","nonmito",""
"AHSA1","O95433",566011,568355.333333333,"O95433","nonmito",""
"AHSG","P02765",365764.333333333,215998.333333333,"P02765","nonmito",""
"AIDA","Q96BJ3",262952.333333333,239880.666666667,"Q96BJ3","nonmito",""
"AIF1L","Q9BQI0;Q9BQI0-2;Q9BQI0-3",194950,144375.433333333,"Q9BQI0","nonmito",""
"AIFM1","O95831",472425,454819.333333333,"O95831","mito",""
"AIMP1","Q12904",365942.666666667,337897,"Q12904","nonmito",""
"AIMP2","Q13155",740057,789611,"Q13155","nonmito",""
"AIP","O00170",281433.333333333,268132.666666667,"O00170","nonmito",""
"AK1","P00568",385116.666666667,376407.333333333,"P00568","nonmito",""
"AK2","P54819;P54819-2",790611.333333333,794921.666666667,"P54819","mito",""
"AK3","Q9UIJ7",193629.333333333,152022,"Q9UIJ7","mito",""
"AK4","P27144",233872.333333333,187197.333333333,"P27144","mito",""
"AK6","Q9Y3D8",229751,222603,"Q9Y3D8","nonmito",""
"AKAP1","Q92667",75345.8666666667,76721.1,"Q92667","mito",""
"AKAP11","Q9UKA4",40972.9666666667,44033.1666666667,"Q9UKA4","nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",133873.666666667,96832.9,"Q02952","nonmito",""
"AKAP13","Q12802;Q12802-2;Q12802-4",72849.2333333333,78517.8666666667,"Q12802","nonmito",""
"AKAP17A","Q02040",70382.5333333333,67916.0333333333,"Q02040","nonmito",""
"AKAP2","Q9Y2D5-4;Q9Y2D5-6",74827.9333333333,67367.8666666667,"0","nonmito",""
"AKAP8","O43823",92503.9333333333,86139.5333333333,"O43823","nonmito",""
"AKAP8L","Q9ULX6",251403.333333333,224161,"Q9ULX6","nonmito",""
"AKAP9","Q99996;Q99996-3;Q99996-6",145070.666666667,142772.333333333,"Q99996","nonmito",""
"AKR1A1","P14550",203660,207639.333333333,"P14550","nonmito",""
"AKR1B1","P15121",340879.333333333,419122.333333333,"P15121","nonmito",""
"AKR7A2","O43488",441405,425149.333333333,"O43488","mito",""
"AKT1","P31749;P31749-2",86617,77946.3333333333,"P31749","nonmito",""
"AKT1S1","Q96B36",207598,200193.666666667,"Q96B36","nonmito",""
"AKT2","P31751",143537.333333333,141222,"P31751","nonmito",""
"AKT3","Q9Y243;Q9Y243-2",104824.333333333,107820.666666667,"Q9Y243","nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",120894.333333333,123737.333333333,"Q9H8T0","nonmito",""
"ALAD","P13716;P13716-2",127518.333333333,112856.666666667,"P13716","nonmito",""
"ALAS1","P13196",110846,39789.1333333333,"P13196","mito",""
"ALCAM","Q13740;Q13740-2",94849.2333333333,86719.1333333333,"Q13740","nonmito",""
"ALDH16A1","Q8IZ83",188122,194300.666666667,"Q8IZ83","nonmito",""
"ALDH18A1","P54886;P54886-2",399274.333333333,417969,"P54886","mito",""
"ALDH1A2","O94788",194143.333333333,177988.333333333,"O94788","nonmito",""
"ALDH1B1","P30837",230375,221215.333333333,"P30837","mito",""
"ALDH1L2","Q3SY69",174417.666666667,102226.366666667,"Q3SY69","mito",""
"ALDH2","P05091",456874.666666667,372261.333333333,"P05091","mito",""
"ALDH3A2","P51648;P51648-2",209532,192237.333333333,"P51648","mito",""
"ALDH4A1","P30038",58095.8333333333,55146.2333333333,"P30038","mito",""
"ALDH5A1","P51649;P51649-2",119991.666666667,104208.333333333,"P51649","mito",""
"ALDH6A1","Q02252;Q02252-2",283349,226635.333333333,"Q02252","mito",""
"ALDH7A1","P49419-2",346570,279343,"P49419","mito",""
"ALDH9A1","P49189",346874,323804,"P49189","mito",""
"ALDOA","P04075",1479383.33333333,1361526.66666667,"P04075","nonmito",""
"ALDOC","P09972",290287.666666667,214870,"P09972","nonmito",""
"ALG1","Q9BT22",104357.9,95345.6,"Q9BT22","nonmito",""
"ALG10","Q5BKT4",538942.333333333,361057.333333333,"Q5BKT4","nonmito",""
"ALG11","Q2TAA5",78342.75,88303.6333333333,"Q2TAA5","nonmito",""
"ALG13","Q9NP73",76986.3333333333,88271.8666666667,"Q9NP73","nonmito",""
"ALG14","Q96F25",176144,180984.5,"Q96F25","nonmito",""
"ALG2","Q9H553",147645.333333333,125462,"Q9H553","nonmito",""
"ALG3","Q92685;Q92685-2",81989.1666666667,65668.4666666667,"Q92685","nonmito",""
"ALG5","Q9Y673",202988.666666667,225040.666666667,"Q9Y673","nonmito",""
"ALG6","Q9Y672",200661.666666667,229797,"Q9Y672","nonmito",""
"ALG8","Q9BVK2;Q9BVK2-2",115012.9,111318,"Q9BVK2","nonmito",""
"ALKBH1","Q13686",126551.666666667,140423,"Q13686","mito",""
"ALKBH2","Q6NS38",118933.666666667,128311.333333333,"Q6NS38","nonmito",""
"ALKBH3","Q96Q83",130320.666666667,113862.333333333,"Q96Q83","nonmito",""
"ALKBH4","Q9NXW9",108011.333333333,124196.333333333,"Q9NXW9","nonmito",""
"ALKBH5","Q6P6C2",190720.666666667,177751,"Q6P6C2","nonmito",""
"ALKBH6","Q3KRA9;Q3KRA9-2",93062.9666666667,115509.333333333,"Q3KRA9","nonmito",""
"ALMS1","Q8TCU4",135223.666666667,89323.0666666667,"Q8TCU4","nonmito",""
"ALYREF","Q86V81",916526.666666667,886063,"Q86V81","nonmito",""
"AMBRA1","Q9C0C7;Q9C0C7-3;Q9C0C7-4;Q9C0C7-5",78246.8666666667,67587.7666666667,"Q9C0C7","nonmito",""
"AMFR","Q9UKV5",104658,108266,"Q9UKV5","nonmito",""
"AMMECR1","Q9Y4X0",106330.6,126817,"Q9Y4X0","nonmito",""
"AMOT","Q4VCS5",214770.333333333,438092.333333333,"Q4VCS5","nonmito",""
"AMPD2","Q01433;Q01433-2",275647.333333333,255515,"Q01433","nonmito",""
"AMZ2","Q86W34",173594,138937.333333333,"Q86W34","nonmito",""
"ANAPC1","Q9H1A4",107013.333333333,109527.666666667,"Q9H1A4","nonmito",""
"ANAPC16","Q96DE5",107264.5,127680,"Q96DE5","nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",131909,137262.666666667,"Q9UJX6","nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-3",125185.333333333,131223,"Q9UJX5","nonmito",""
"ANAPC5","Q9UJX4",92402.9333333333,92397.8666666667,"Q9UJX4","nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",174226.666666667,193654.333333333,"Q9UJX3","nonmito",""
"ANGEL1","Q9UNK9",47896.9,52640.5333333333,"Q9UNK9","nonmito",""
"ANGEL2","Q5VTE6",60503.1666666667,47493.4333333333,"Q5VTE6","mito",""
"ANK2","Q01484;Q01484-2;Q01484-5",104091.433333333,78067.6666666667,"Q01484","nonmito",""
"ANK3","Q12955;Q12955-4;Q12955-5",126194,95738.2,"Q12955","nonmito",""
"ANKFY1","Q9P2R3",152034.333333333,167017,"Q9P2R3","nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",153619.333333333,146289.666666667,"0","nonmito",""
"ANKLE2","Q86XL3",125767,126245.333333333,"Q86XL3","nonmito",""
"ANKMY2","Q8IV38",62623.2333333333,56704.5333333333,"Q8IV38","nonmito",""
"ANKRD13A","Q8IZ07",163155.5,178001.666666667,"Q8IZ07","nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",172601.666666667,180814.666666667,"O75179","nonmito",""
"ANKRD28","O15084",148429.666666667,135270.666666667,"O15084","nonmito",""
"ANKRD40","Q6AI12",121844.666666667,111367,"Q6AI12","nonmito",""
"ANKRD49","Q8WVL7",68957.0666666667,59812.7666666667,"Q8WVL7","nonmito",""
"ANKRD52","Q8NB46",88794.2666666667,98980.9,"Q8NB46","nonmito",""
"ANKRD54","Q6NXT1",61047.2333333333,68175.9666666667,"Q6NXT1","nonmito",""
"ANKS1A","Q92625",97261,93984.9333333333,"Q92625","nonmito",""
"ANKZF1","Q9H8Y5",124146.533333333,141448.666666667,"Q9H8Y5","nonmito",""
"ANLN","Q9NQW6",101824.333333333,88195.7666666667,"Q9NQW6","nonmito",""
"ANO10","Q9NW15",211009.333333333,231435.666666667,"Q9NW15","nonmito",""
"ANP32A","P39687",1433540,1400976.66666667,"P39687","nonmito",""
"ANP32B","Q92688;Q92688-2",1257630,1279113.33333333,"Q92688","nonmito",""
"ANP32E","Q9BTT0",546033.666666667,478016.333333333,"Q9BTT0","nonmito",""
"ANTXR1","Q9H6X2;Q9H6X2-5",40862.4,65960.9,"Q9H6X2","nonmito",""
"ANXA1","P04083",302079.666666667,57978.3333333333,"P04083","nonmito",""
"ANXA11","P50995;P50995-2",411177.333333333,348689,"P50995","nonmito",""
"ANXA2","P07355;P07355-2",1184913.33333333,740580,"P07355","nonmito",""
"ANXA4","P09525",256615,192597.666666667,"P09525","nonmito",""
"ANXA5","P08758",1221973.33333333,1060240,"P08758","nonmito",""
"ANXA6","P08133",588955,541685.333333333,"P08133","nonmito",""
"ANXA7","P20073;P20073-2",420879.333333333,363305.333333333,"P20073","nonmito",""
"AP1AR","Q63HQ0",58859.8,72946.3,"Q63HQ0","nonmito",""
"AP1B1","Q10567;Q10567-2",397860.333333333,389886.666666667,"Q10567","nonmito",""
"AP1G1","O43747;O43747-2",310391,304437,"O43747","nonmito",""
"AP1G2","O75843",71409.3666666667,67837.6666666667,"O75843","nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",261083,270581,"Q9BXS5","nonmito",""
"AP1S1","P61966",278569.666666667,267095.333333333,"P61966","nonmito",""
"AP1S2","P56377",240074.333333333,239097,"P56377","nonmito",""
"AP2A1","O95782;O95782-2",247943.666666667,249468.333333333,"O95782","nonmito",""
"AP2A2","O94973",241114,233715,"O94973","nonmito",""
"AP2B1","P63010;P63010-2",276999.333333333,266951,"P63010","nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",234760.666666667,237159.666666667,"Q96CW1","nonmito",""
"AP2S1","P53680",383173,349343.333333333,"P53680","nonmito",""
"AP3B1","O00203;O00203-3",255785.333333333,250289.333333333,"O00203","nonmito",""
"AP3D1","O14617;O14617-5",217172.333333333,206283,"O14617","nonmito",""
"AP3M1","Q9Y2T2",282182.666666667,301404.333333333,"Q9Y2T2","nonmito",""
"AP3M2","P53677",187409,191766,"P53677","nonmito",""
"AP3S1","Q92572",224113,215074,"Q92572","nonmito",""
"AP3S2","P59780",200300.666666667,182069.666666667,"P59780","nonmito",""
"AP4B1","Q9Y6B7",81967.15,79993.6333333333,"Q9Y6B7","nonmito",""
"AP5B1","Q2VPB7",84240.9,85792.3333333333,"Q2VPB7","nonmito",""
"AP5Z1","O43299",31832.3,31475.6,"O43299","nonmito",""
"APAF1","O14727;O14727-4;O14727-5",148880.766666667,109929.866666667,"O14727","nonmito",""
"APBB1","O00213;O00213-2",156901,123053.666666667,"O00213","nonmito",""
"APC","P25054;P25054-2;P25054-3",54239.0333333333,50973.3,"P25054","nonmito",""
"APEH","P13798",414843.333333333,404977.666666667,"P13798","nonmito",""
"APEX1","P27695",543303.666666667,509810.666666667,"P27695","mito",""
"API5","Q9BZZ5",582433.333333333,566839.333333333,"Q9BZZ5","nonmito",""
"APIP","Q96GX9",301026.333333333,241152.333333333,"Q96GX9","nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",89547.8,102521.666666667,"Q06481","nonmito",""
"APMAP","Q9HDC9",477906.333333333,414495,"Q9HDC9","nonmito",""
"APOBEC3C","Q9NRW3",158590,125707.666666667,"Q9NRW3","nonmito",""
"APOE","P02649",362490.666666667,205989.333333333,"P02649","nonmito",""
"APOL2","Q9BQE5",54881.65,73966,"Q9BQE5","nonmito",""
"APOO","Q9BUR5",219459.333333333,199941,"Q9BUR5","mito",""
"APOOL","Q6UXV4",152875,124756.666666667,"Q6UXV4","mito",""
"APP","P05067;P05067-9",92376.2333333333,124112,"P05067","nonmito",""
"APPL1","Q9UKG1",193849,188723,"Q9UKG1","nonmito",""
"APPL2","Q8NEU8;Q8NEU8-2;Q8NEU8-3",68366.5,59938.6333333333,"Q8NEU8","nonmito",""
"APRT","P07741",913468.333333333,902775.333333333,"P07741","nonmito",""
"APTX","Q7Z2E3;Q7Z2E3-11;Q7Z2E3-7;Q7Z2E3-9",57298.2,61334.2666666667,"Q7Z2E3","nonmito",""
"AQR","O60306",253822.333333333,224580.333333333,"O60306","nonmito",""
"ARAF","P10398",244115.333333333,227071.666666667,"P10398","nonmito",""
"ARAP1","Q96P48;Q96P48-3",206567.666666667,199607.333333333,"Q96P48","nonmito",""
"ARCN1","P48444",251810.333333333,273295.333333333,"P48444","nonmito",""
"ARF1","P84077",1602563.33333333,1434150,"P84077","nonmito",""
"ARF4","P18085",903032.666666667,904383.333333333,"P18085","nonmito",""
"ARF5","P84085",443395.333333333,489210.333333333,"P84085","mito",""
"ARF6","P62330",341382,298635.666666667,"P62330","nonmito",""
"ARFGAP1","Q8N6T3",188664.333333333,206215,"Q8N6T3","nonmito",""
"ARFGAP2","Q8N6H7",138784.666666667,143348.666666667,"Q8N6H7","nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",127860,105196.333333333,"Q9NP61","nonmito",""
"ARFGEF1","Q9Y6D6",90079.6666666667,94514.7333333333,"Q9Y6D6","nonmito",""
"ARFGEF2","Q9Y6D5",109869,110462.666666667,"Q9Y6D5","nonmito",""
"ARFIP1","P53367",219701.666666667,236623.333333333,"P53367","nonmito",""
"ARFIP2","P53365",180287.666666667,196137.666666667,"P53365","nonmito",""
"ARG1","P05089;P05089-2",93239.8,98945.35,"P05089","nonmito",""
"ARG2","P78540",217790,148224.333333333,"P78540","mito",""
"ARHGAP1","Q07960",198324,169391.333333333,"Q07960","nonmito",""
"ARHGAP17","Q68EM7",183273.666666667,181919.333333333,"Q68EM7","nonmito",""
"ARHGAP21","Q5T5U3",95850.5,54352.6,"Q5T5U3","nonmito",""
"ARHGAP35","Q9NRY4",96817.4,91113.7666666667,"Q9NRY4","nonmito",""
"ARHGAP5","Q13017;Q13017-2",90890.1,95396.4333333333,"Q13017","nonmito",""
"ARHGDIA","P52565",690686.666666667,597197,"P52565","nonmito",""
"ARHGEF1","Q92888-3",179088.333333333,170185.333333333,"Q92888","nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",53144.1666666667,53401.4666666667,"O15013","nonmito",""
"ARHGEF11","O15085-2",160328,142634.666666667,"O15085","nonmito",""
"ARHGEF12","Q9NZN5-2",97432.0666666667,89299.1666666667,"Q9NZN5","nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",102942.266666667,103823.5,"Q6ZSZ5","nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",187824.333333333,149956.333333333,"Q92974","nonmito",""
"ARHGEF40","Q8TER5;Q8TER5-3;Q8TER5-4",83420.9,71908.5,"Q8TER5","nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",147126,126557.666666667,"Q14155","nonmito",""
"ARID1A","O14497",118616.333333333,112677,"O14497","nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",180789.333333333,150644.666666667,"Q8NFD5","nonmito",""
"ARID2","Q68CP9;Q68CP9-3",73286.3333333333,68594.1333333333,"Q68CP9","nonmito",""
"ARID3A","Q99856",140392.333333333,116762.666666667,"Q99856","nonmito",""
"ARID3B","Q8IVW6;Q8IVW6-4",148041.666666667,142540.333333333,"Q8IVW6","nonmito",""
"ARID4B","Q4LE39;Q4LE39-2",80776.7666666667,79608.5333333333,"Q4LE39","nonmito",""
"ARIH1","Q9Y4X5",113209.333333333,109674.333333333,"Q9Y4X5","nonmito",""
"ARIH2","O95376",106033,98526.8,"O95376","nonmito",""
"ARL1","P40616;P40616-2",468463,481920,"P40616","nonmito",""
"ARL10","Q8N8L6",59775.0333333333,60134.55,"Q8N8L6","nonmito",""
"ARL14EP","Q8N8R7",165835.5,135179.666666667,"Q8N8R7","nonmito",""
"ARL15","Q9NXU5",71057.9666666667,80655.1666666667,"Q9NXU5","nonmito",""
