"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"CASC3","O15234",57908.6,73827.4,"O15234","nonmito",""
"CASK","O14936;O14936-3",86495.3,84980.1333333333,"O14936","nonmito",""
"CASP2","P42575",77483.9666666667,100916.733333333,"P42575","nonmito",""
"CASP3","P42574",150205,220824.666666667,"P42574","mito",""
"CASP6","P55212",207759,197699,"P55212","nonmito",""
"CASP7","P55210;P55210-3",294930.333333333,215269.333333333,"P55210","nonmito",""
"CASP8","Q14790-9",185737.666666667,134921,"Q14790","mito",""
"CAST","P20810-10;P20810-6",175568,166833.333333333,"P20810","nonmito",""
"CASTOR2","A6NHX0",101869.966666667,68089.7666666667,"A6NHX0","nonmito",""
"CAT","P04040",239529.666666667,210907.333333333,"P04040","mito",""
"CBFB","Q13951-2",77755.6333333333,101500,"Q13951","nonmito",""
"CBFB","Q13951",551162.666666667,683413.333333333,"Q13951","nonmito",""
"CBL","P22681",182572,173515,"P22681","nonmito",""
"CBLL1","Q75N03;Q75N03-2",109134,103857.666666667,"Q75N03","nonmito",""
"CBR1","P16152",1929240,1233553.33333333,"P16152","nonmito",""
"CBWD2","Q8IUF1",117879.333333333,142990,"Q8IUF1","nonmito",""
"CBX1","P83916",411970.333333333,365040.666666667,"P83916","nonmito",""
"CBX2","Q14781",80283.1333333333,92345.7333333333,"Q14781","nonmito",""
"CBX3","Q13185",577596,791059.666666667,"Q13185","nonmito",""
"CBX5","P45973",197811,268716.666666667,"P45973","nonmito",""
"CBX8","Q9HC52",182712.666666667,153679,"Q9HC52","nonmito",""
"CC2D1A","Q6P1N0",313312.666666667,210544.666666667,"Q6P1N0","nonmito",""
"CC2D1B","Q5T0F9-2",158269,132605.666666667,"Q5T0F9","nonmito",""
"CCAR1","Q8IX12;Q8IX12-2",240630.333333333,237745,"Q8IX12","nonmito",""
"CCAR2","Q8N163",353063,339775.333333333,"Q8N163","nonmito",""
"CCDC117","Q8IWD4",117582.666666667,145939,"Q8IWD4","nonmito",""
"CCDC12","Q8WUD4",199064,220553,"Q8WUD4","nonmito",""
"CCDC124","Q96CT7",750246.666666667,725602.333333333,"Q96CT7","nonmito",""
"CCDC127","Q96BQ5",90571.9666666667,41119.45,"Q96BQ5","mito",""
"CCDC134","Q9H6E4",190430.666666667,145731.666666667,"Q9H6E4","nonmito",""
"CCDC137","Q6PK04",269354.333333333,281123.666666667,"Q6PK04","nonmito",""
"CCDC22","O60826",210110.333333333,191117.333333333,"O60826","nonmito",""
"CCDC25","Q86WR0",85826,69579.7333333333,"Q86WR0","nonmito",""
"CCDC43","Q96MW1",187169.333333333,193129.666666667,"Q96MW1","nonmito",""
"CCDC47","Q96A33",143292.333333333,167583.333333333,"Q96A33","nonmito",""
"CCDC50","Q8IVM0",83574.4666666667,64539.8666666667,"Q8IVM0","nonmito",""
"CCDC51","Q96ER9",168004.666666667,141103.666666667,"Q96ER9","mito",""
"CCDC58","Q4VC31",204270.333333333,200782.666666667,"Q4VC31","mito",""
"CCDC59","Q9P031",98415.4333333333,118384,"Q9P031","nonmito",""
"CCDC6","Q16204",209896,196482.333333333,"Q16204","nonmito",""
"CCDC77","Q9BR77;Q9BR77-2",248362.666666667,158438.333333333,"Q9BR77","nonmito",""
"CCDC8","Q9H0W5",61664.3,78344.5,"Q9H0W5","nonmito",""
"CCDC85C","A6NKD9",92673.4333333333,95625.2,"A6NKD9","nonmito",""
"CCDC86","Q9H6F5",84218.2,133100,"Q9H6F5","nonmito",""
"CCDC88A","Q3V6T2;Q3V6T2-2",95807.6666666667,72640,"Q3V6T2","nonmito",""
"CCDC9","Q9Y3X0",152985.666666667,107980,"Q9Y3X0","nonmito",""
"CCDC90B","Q9GZT6;Q9GZT6-2",132681.333333333,110011,"Q9GZT6","mito",""
"CCDC93","Q567U6",106905.333333333,96373,"Q567U6","nonmito",""
"CCDC97","Q96F63",125795.666666667,163993,"Q96F63","nonmito",""
"CCNB1","P14635",154881.333333333,128467.333333333,"P14635","nonmito",""
"CCNB2","O95067",129425,127530,"O95067","nonmito",""
"CCNH","P51946",239617.666666667,252551,"P51946","nonmito",""
"CCNK","O75909;O75909-4",192231.333333333,181505.333333333,"O75909","nonmito",""
"CCNL1","Q9UK58;Q9UK58-4;Q9UK58-6",90515.1666666667,86216.1,"Q9UK58","nonmito",""
"CCNT1","O60563",66120.6,81977.3333333333,"O60563","nonmito",""
"CCNYL1","Q8N7R7;Q8N7R7-3",81887.2666666667,64235.4666666667,"Q8N7R7","nonmito",""
"CCS","O14618",270420.666666667,220609.666666667,"O14618","nonmito",""
"CCT2","P78371",848241.333333333,977741.666666667,"P78371","nonmito",""
"CCT3","P49368",901691.333333333,967266,"P49368","nonmito",""
"CCT4","P50991",975884.333333333,1050836.66666667,"P50991","nonmito",""
"CCT5","P48643",736804.333333333,762390.333333333,"P48643","nonmito",""
"CCT6A","P40227",1255526.66666667,1282606.66666667,"P40227","nonmito",""
"CCT7","Q99832",873585.333333333,928780,"Q99832","nonmito",""
"CCT8","P50990",1025846.66666667,941462.333333333,"P50990","nonmito",""
"CD151","P48509",350048.333333333,249372,"P48509","nonmito",""
"CD276","Q5ZPR3;Q5ZPR3-4",126695,104975.333333333,"Q5ZPR3","nonmito",""
"CD2AP","Q9Y5K6",73961.7,103446.666666667,"Q9Y5K6","nonmito",""
"CD2BP2","O95400",221167.333333333,311037,"O95400","nonmito",""
"CD320","Q9NPF0",356141.666666667,234332.333333333,"Q9NPF0","nonmito",""
"CD46","P15529-2;P15529-3;P15529-4;P15529-5;P15529-6;P15529-7",139877,118257,"P15529","nonmito",""
"CD47","Q08722;Q08722-2;Q08722-3;Q08722-4",636541,402444.333333333,"Q08722","nonmito",""
"CD55","P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7",161381.666666667,100238.266666667,"P08174","nonmito",""
"CD59","P13987;P13987-2",414372,173032.666666667,"P13987","nonmito",""
"CD63","P08962;P08962-2;P08962-3",1218913.33333333,655738,"P08962","nonmito",""
"CD81","P60033",401963.666666667,444806,"P60033","nonmito",""
"CD99","P14209;P14209-3",425289.666666667,166817,"P14209","nonmito",""
"CD99L2","Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5",192703.333333333,165673.333333333,"Q8TCZ2","nonmito",""
"CDAN1","Q8IWY9;Q8IWY9-1",40119.3333333333,40440.5333333333,"Q8IWY9","nonmito",""
"CDC123","O75794",312884.333333333,383132.666666667,"O75794","nonmito",""
"CDC16","Q13042;Q13042-2;Q13042-3",146977,147183,"Q13042","nonmito",""
"CDC20","Q12834",125787.666666667,177103,"Q12834","nonmito",""
"CDC23","Q9UJX2",147066.666666667,162066.333333333,"Q9UJX2","nonmito",""
"CDC25C","P30307;P30307-2",125448.333333333,142168.333333333,"P30307","nonmito",""
"CDC26","Q8NHZ8",43183.5,79894.5,"Q8NHZ8","nonmito",""
"CDC27","P30260;P30260-2",131381,158787.333333333,"P30260","nonmito",""
"CDC34","P49427",231570.666666667,289934.666666667,"P49427","nonmito",""
"CDC37","Q16543",284285,318694.666666667,"Q16543","nonmito",""
"CDC40","O60508",155769.666666667,199225.333333333,"O60508","nonmito",""
"CDC42","P60953",908783.666666667,783282.333333333,"P60953","nonmito",""
"CDC42BPA","Q5VT25;Q5VT25-2;Q5VT25-4;Q5VT25-5",104907.666666667,83954.5333333333,"Q5VT25","nonmito",""
"CDC42BPB","Q9Y5S2",89422.2333333333,81837.7333333333,"Q9Y5S2","nonmito",""
"CDC42EP1","Q00587;Q00587-2",149221.333333333,96375.5666666667,"Q00587","nonmito",""
"CDC42EP4","Q9H3Q1",105256.066666667,103305.466666667,"Q9H3Q1","nonmito",""
"CDC45","O75419;O75419-3",92647.6333333333,153776.333333333,"O75419","nonmito",""
"CDC5L","Q99459",303276.333333333,365563.333333333,"Q99459","nonmito",""
"CDC7","O00311",62049.6666666667,79541.4666666667,"O00311","nonmito",""
"CDC73","Q6P1J9",208255.666666667,217874.666666667,"Q6P1J9","nonmito",""
"CDCA3","Q99618",72138.9333333333,65027.1,"Q99618","nonmito",""
"CDCA5","Q96FF9",164779,141612.666666667,"Q96FF9","nonmito",""
"CDCA8","Q53HL2",164417,198206.666666667,"Q53HL2","nonmito",""
"CDH2","P19022;P19022-2",177413.666666667,132348,"P19022","nonmito",""
"CDIPT","O14735",245777,221565.666666667,"O14735","nonmito",""
"CDK1","P06493",625105.666666667,564460.333333333,"P06493","nonmito",""
"CDK11B","P21127;P21127-2;P21127-3;P21127-8",227861,215434.666666667,"P21127","nonmito",""
"CDK12","Q9NYV4;Q9NYV4-2",86602.1333333333,91776.2333333333,"Q9NYV4","nonmito",""
"CDK13","Q14004;Q14004-2",42850.8333333333,37212.1,"Q14004","nonmito",""
"CDK16","Q00536;Q00536-2;Q00536-3",108179.333333333,101692.666666667,"Q00536","nonmito",""
"CDK2","P24941",251752.666666667,267169.666666667,"P24941","nonmito",""
"CDK4","P11802",394352.333333333,385205.333333333,"P11802","nonmito",""
"CDK5","Q00535",304969,235071,"Q00535","nonmito",""
"CDK5RAP1","Q96SZ6-3",109036,111330.333333333,"Q96SZ6","mito",""
"CDK5RAP2","Q96SN8;Q96SN8-3",56711.8666666667,54715.0333333333,"Q96SN8","nonmito",""
"CDK5RAP3","Q96JB5;Q96JB5-4",116853,124805,"Q96JB5","nonmito",""
"CDK6","Q00534",142942.666666667,167979.666666667,"Q00534","nonmito",""
"CDK7","P50613",184639.666666667,190983.333333333,"P50613","nonmito",""
"CDK8","P49336;P49336-2",96117.8333333333,114637,"P49336","nonmito",""
"CDK9","P50750;P50750-2",173276.333333333,189615.333333333,"P50750","nonmito",""
"CDKAL1","Q5VV42",103572,175953.666666667,"Q5VV42","nonmito",""
"CDKN2A","P42771;P42771-4",1155029,1070592.66666667,"P42771","nonmito",""
"CDKN2A","Q8N726",336845.666666667,136317.333333333,"P42771","nonmito",""
"CDKN2AIP","Q9NXV6",70722.8,101556.7,"Q9NXV6","nonmito",""
"CDS2","O95674",248988,151974.666666667,"O95674","nonmito",""
"CDV3","Q9UKY7",141961.333333333,178069.333333333,"Q9UKY7","nonmito",""
"CDYL","Q9Y232;Q9Y232-2",57182.3333333333,75050.2666666667,"Q9Y232","nonmito",""
"CEBPZ","Q03701",161004,169510.333333333,"Q03701","nonmito",""
"CELF1","Q92879;Q92879-2;Q92879-3;Q92879-4;Q92879-6",230973.333333333,245277.333333333,"Q92879","nonmito",""
"CENPB","P07199",121612.666666667,126178.666666667,"P07199","nonmito",""
"CENPC","Q03188",62827.1333333333,67876.2666666667,"Q03188","nonmito",""
"CENPE","Q02224;Q02224-3",80562.4,87003.2333333333,"Q02224","nonmito",""
"CENPF","P49454",88307.2333333333,78727.3,"P49454","nonmito",""
"CENPH","Q9H3R5",185513.333333333,189653,"Q9H3R5","nonmito",""
"CENPI","Q92674",52749.95,68727.2,"Q92674","nonmito",""
"CENPM","Q9NSP4",186663.666666667,231786.333333333,"Q9NSP4","nonmito",""
"CENPQ","Q7L2Z9",103519.666666667,114697.333333333,"Q7L2Z9","nonmito",""
"CENPV","Q7Z7K6",215942.333333333,230583.666666667,"Q7Z7K6","nonmito",""
"CEP128","Q6ZU80;Q6ZU80-1",69014.8666666667,81081.0333333333,"Q6ZU80","nonmito",""
"CEP131","Q9UPN4;Q9UPN4-2",158436.333333333,123233,"Q9UPN4","nonmito",""
"CEP135","Q66GS9",70539.1,75671.1666666667,"Q66GS9","nonmito",""
"CEP170","Q5SW79",119329.666666667,143625.666666667,"Q5SW79","nonmito",""
"CEP250","Q9BV73;Q9BV73-2",79100.4,65152.1333333333,"Q9BV73","nonmito",""
"CEP290","O15078",152044.333333333,144238.666666667,"O15078","nonmito",""
"CEP350","Q5VT06",141469.666666667,125991,"Q5VT06","nonmito",""
"CEP41","Q9BYV8",108011.333333333,112928.666666667,"Q9BYV8","nonmito",""
"CEP43","O95684;O95684-2",136442.666666667,188350.666666667,"O95684","nonmito",""
"CEP55","Q53EZ4",111017.333333333,91309.8333333333,"Q53EZ4","nonmito",""
"CEP78","Q5JTW2;Q5JTW2-2;Q5JTW2-3;Q5JTW2-5",85272.1333333333,78636.1,"Q5JTW2","nonmito",""
"CEP85","Q6P2H3;Q6P2H3-2",96734.1333333333,118531,"Q6P2H3","nonmito",""
"CEP97","Q8IW35;Q8IW35-2",99415.9666666667,91793.3,"Q8IW35","nonmito",""
"CERS1","P27544;P27544-2",71117.2666666667,65617.1333333333,"P27544","nonmito",""
"CERS2","Q96G23",264037.666666667,217883,"Q96G23","nonmito",""
"CERS5","Q8N5B7",56333.8666666667,41865.7333333333,"Q8N5B7","nonmito",""
"CERT1","Q9Y5P4;Q9Y5P4-3",155155.666666667,142360.333333333,"Q9Y5P4","nonmito",""
"CETN2","P41208",150852,168115.333333333,"P41208","nonmito",""
"CETN3","O15182",49915,46207.8333333333,"O15182","nonmito",""
"CFAP20","Q9Y6A4",288239.333333333,369753.666666667,"Q9Y6A4","nonmito",""
"CFAP298","P57076",171755.666666667,146133.333333333,"P57076","nonmito",""
"CFAP36","Q96G28;Q96G28-2",138919,125931.666666667,"Q96G28","nonmito",""
"CFDP1","Q9UEE9",226284.333333333,372936.333333333,"Q9UEE9","nonmito",""
"CFL1","P23528",1574073.33333333,1251570,"P23528","nonmito",""
"CFL2","Q9Y281;Q9Y281-3",470691.333333333,413437,"Q9Y281","nonmito",""
"CGGBP1","Q9UFW8",144792,163545.666666667,"Q9UFW8","nonmito",""
"CGN","Q9P2M7",92745.1,78182.7333333333,"Q9P2M7","nonmito",""
"CHAC2","Q8WUX2",123783.666666667,139803.333333333,"Q8WUX2","nonmito",""
"CHAF1A","Q13111",125657.666666667,134830.333333333,"Q13111","nonmito",""
"CHAF1B","Q13112",192270,182410,"Q13112","nonmito",""
"CHAMP1","Q96JM3",99701.4666666667,142684,"Q96JM3","nonmito",""
"CHCHD2","Q9Y6H1",334198,179138.333333333,"Q9Y6H1","mito",""
"CHCHD3","Q9NX63",259624.333333333,250701,"Q9NX63","mito",""
"CHCHD4","Q8N4Q1;Q8N4Q1-2",222810.666666667,240536.666666667,"Q8N4Q1","mito",""
"CHCHD6","Q9BRQ6",66481.1,60920.9666666667,"Q9BRQ6","mito",""
"CHD1","O14646;O14646-2",69426.3,113186.333333333,"O14646","nonmito",""
"CHD1L","Q86WJ1",117213.333333333,125452.666666667,"Q86WJ1","nonmito",""
"CHD2","O14647;O14647-2",99388.4666666667,98287.0333333333,"O14647","nonmito",""
"CHD4","Q14839;Q14839-2",252344,254756.333333333,"Q14839","nonmito",""
"CHD6","Q8TD26",84714.2333333333,72460.9,"Q8TD26","nonmito",""
"CHD7","Q9P2D1",91693.9333333333,117833.333333333,"Q9P2D1","nonmito",""
"CHD8","Q9HCK8",104141.333333333,118772.666666667,"Q9HCK8","nonmito",""
"CHDH","Q8NE62",85902,91012.5,"Q8NE62","mito",""
"CHEK1","O14757",83548.3333333333,113972,"O14757","nonmito",""
"CHEK2","O96017;O96017-4;O96017-9",124287,112320.333333333,"O96017","nonmito",""
"CHERP","Q8IWX8",250002.666666667,247472.666666667,"Q8IWX8","nonmito",""
"CHID1","Q9BWS9",208364.666666667,147089,"Q9BWS9","nonmito",""
"CHKA","P35790;P35790-2",59753.1,108420.9,"P35790","nonmito",""
"CHM","P24386",130843.333333333,107572.666666667,"P24386","nonmito",""
"CHML","P26374",52373.2666666667,57339.3666666667,"P26374","nonmito",""
"CHMP1A","Q9HD42",118901.333333333,159303.333333333,"Q9HD42","nonmito",""
"CHMP1B","Q7LBR1",288909.666666667,254979.333333333,"Q7LBR1","nonmito",""
"CHMP2A","O43633",312720.666666667,251430.333333333,"O43633","nonmito",""
"CHMP2B","Q9UQN3",186501.333333333,186405.666666667,"Q9UQN3","nonmito",""
"CHMP3","Q9Y3E7",280465.666666667,268117,"0","nonmito",""
"CHMP4A","Q9BY43;Q9BY43-2",244568,187088.333333333,"Q9BY43","nonmito",""
"CHMP4B","Q9H444",534643.666666667,373687.666666667,"Q9H444","nonmito",""
"CHMP5","Q9NZZ3;Q9NZZ3-2",934688.333333333,751617,"Q9NZZ3","nonmito",""
"CHMP6","Q96FZ7",159202.666666667,139558.666666667,"Q96FZ7","nonmito",""
"CHMP7","Q8WUX9",134005,138677.666666667,"Q8WUX9","nonmito",""
"CHORDC1","Q9UHD1",371292,435314.333333333,"Q9UHD1","nonmito",""
"CHP1","Q99653",142334,145190.333333333,"Q99653","nonmito",""
"CHPF","Q8IZ52",577700.666666667,537177.333333333,"Q8IZ52","nonmito",""
"CHRAC1","Q9NRG0",361169.666666667,373847.666666667,"Q9NRG0","nonmito",""
"CHST14","Q8NCH0",79626.7333333333,78320.5,"Q8NCH0","nonmito",""
"CHSY1","Q86X52",63198.1666666667,56336.4333333333,"Q86X52","nonmito",""
"CHTF18","Q8WVB6;Q8WVB6-2",90616.8333333333,112794.333333333,"Q8WVB6","nonmito",""
"CHTF8","P0CG13",36803.2666666667,57386.1333333333,"P0CG12","nonmito",""
"CHTOP","Q9Y3Y2;Q9Y3Y2-3;Q9Y3Y2-4",211851,245224,"Q9Y3Y2","nonmito",""
"CHUK","O15111",106923.666666667,88495.5,"O15111","nonmito",""
"CHURC1","Q8WUH1",308171,304922.333333333,"Q8WUH1","nonmito",""
"CIAO1","O76071",255986.333333333,263363.333333333,"O76071","nonmito",""
"CIAO2B","Q9Y3D0",155361.666666667,169550.333333333,"Q9Y3D0","nonmito",""
"CIAO3","Q9H6Q4",60777.3,87813.7666666667,"Q9H6Q4","nonmito",""
"CIAPIN1","Q6FI81",177865,267923.333333333,"Q6FI81","nonmito",""
"CIP2A","Q8TCG1",155322,147286.333333333,"Q8TCG1","nonmito",""
"CIRBP","Q14011",369010,467029,"Q14011","nonmito",""
"CISD1","Q9NZ45",358674,110601,"Q9NZ45","mito",""
"CISD2","Q8N5K1",353909.333333333,339665,"Q8N5K1","nonmito",""
"CIT","O14578;O14578-4",115175.666666667,82122.2666666667,"O14578","nonmito",""
"CIZ1","Q9ULV3;Q9ULV3-2;Q9ULV3-5",66847.3,86819.3,"Q9ULV3","nonmito",""
"CKAP2","Q8WWK9-5",163405.666666667,148954,"Q8WWK9","nonmito",""
"CKAP2L","Q8IYA6",100347.833333333,83808.1,"Q8IYA6","nonmito",""
"CKAP4","Q07065",383165,250611.333333333,"Q07065","nonmito",""
"CKAP5","Q14008",212744,197337.333333333,"Q14008","nonmito",""
"CKB","P12277",1944550,1778636.66666667,"P12277","nonmito",""
"CKM","P06732",261481.666666667,246742,"P06732","nonmito",""
"CKMT1A","P12532",1124926.66666667,593854.666666667,"0","mito",""
"CKS1B","P61024",166928.666666667,166833.333333333,"P61024","nonmito",""
"CLASP1","Q7Z460",145357,148910.666666667,"Q7Z460","nonmito",""
"CLASP2","O75122-3",92771.7333333333,99721.3,"O75122","nonmito",""
"CLASP2","O75122",122271.333333333,134665.666666667,"O75122","nonmito",""
"CLCC1","Q96S66",113152.666666667,92895.4666666667,"Q96S66","nonmito",""
"CLCN3","P51790;P51790-4",97177.9,96824.0333333333,"P51790","nonmito",""
"CLCN5","P51795-2",86503.2333333333,64362.5333333333,"P51795","nonmito",""
"CLCN7","P51798",117081.333333333,82309.2666666667,"P51798","nonmito",""
"CLDND1","Q9NY35;Q9NY35-2",95865.8333333333,78105.1,"Q9NY35","nonmito",""
"CLGN","O14967",106986.333333333,66858.6333333333,"O14967","nonmito",""
"CLIC1","O00299",493341.333333333,493694.666666667,"O00299","nonmito",""
"CLIC4","Q9Y696",330438.666666667,265303.333333333,"Q9Y696","nonmito",""
"CLINT1","Q14677-3",210174.333333333,223485,"Q14677","nonmito",""
"CLIP1","P30622-2",121861.333333333,106419,"P30622","nonmito",""
"CLK2","P49760;P49760-3",108390.333333333,130694.666666667,"P49760","nonmito",""
"CLN5","O75503",267618.666666667,214014.333333333,"O75503","nonmito",""
"CLNS1A","P54105",502617.333333333,660384.333333333,"P54105","nonmito",""
"CLP1","Q92989",131696.666666667,144400,"Q92989","nonmito",""
"CLPB","Q9H078-2",248984.666666667,268845.333333333,"Q9H078","mito",""
"CLPP","Q16740",282502.333333333,243374,"Q16740","mito",""
"CLPTM1","O96005",312695,322271.666666667,"O96005","nonmito",""
"CLPTM1L","Q96KA5;Q96KA5-2",200143.333333333,134216.666666667,"Q96KA5","nonmito",""
"CLPX","O76031",214001.666666667,210539,"O76031","mito",""
"CLSPN","Q9HAW4;Q9HAW4-3",89736.4,86402.3666666667,"Q9HAW4","nonmito",""
"CLTA","P09496-2",778434.333333333,607087,"P09496","nonmito",""
"CLTB","P09497-2",235468.666666667,186914.333333333,"P09497","nonmito",""
"CLTC","Q00610;Q00610-2",892850.333333333,699859,"Q00610","nonmito",""
"CLTCL1","P53675",812142,644966,"P53675","nonmito",""
"CLUH","O75153",154085.333333333,251010,"O75153","nonmito",""
"CMAS","Q8NFW8",237086.333333333,150104.333333333,"Q8NFW8","nonmito",""
"CMBL","Q96DG6",259846.666666667,199032,"Q96DG6","nonmito",""
"CMC1","Q7Z7K0",109053.333333333,85147.7333333333,"Q7Z7K0","mito",""
"CMPK1","P30085",311772.666666667,234435.666666667,"P30085","nonmito",""
"CMSS1","Q9BQ75;Q9BQ75-2",121397.666666667,132758,"Q9BQ75","nonmito",""
"CMTR1","Q8N1G2",109780.666666667,151261.666666667,"Q8N1G2","nonmito",""
"CNBP","P62633;P62633-2",338520,455571,"P62633","nonmito",""
"CNDP2","Q96KP4",411848.333333333,370223.333333333,"Q96KP4","nonmito",""
"CNN2","Q99439",263305,214120.666666667,"Q99439","nonmito",""
"CNN3","Q15417",305981.666666667,382372.333333333,"Q15417","nonmito",""
"CNNM3","Q8NE01;Q8NE01-2",110383,123504,"Q8NE01","nonmito",""
"CNNM4","Q6P4Q7",67216.7,43141.1,"Q6P4Q7","nonmito",""
"CNOT1","A5YKK6",167848,207739.666666667,"A5YKK6","nonmito",""
"CNOT10","Q9H9A5;Q9H9A5-6",115147,127961,"Q9H9A5","nonmito",""
"CNOT11","Q9UKZ1",98839.1666666667,111877.333333333,"Q9UKZ1","nonmito",""
"CNOT2","Q9NZN8",214592,263857.333333333,"Q9NZN8","nonmito",""
"CNOT3","O75175",183411,228869.666666667,"O75175","nonmito",""
"CNOT4","O95628-10;O95628-6;O95628-9",112735.666666667,132848,"O95628","nonmito",""
"CNOT7","Q9UIV1",140903.333333333,160834,"Q9UIV1","nonmito",""
"CNOT9","Q92600",157796.666666667,180850.333333333,"Q92600","nonmito",""
"CNP","P09543;P09543-2",345153.333333333,256681.333333333,"P09543","nonmito",""
"CNPY2","Q9Y2B0",679017.666666667,414882.333333333,"Q9Y2B0","nonmito",""
"CNPY3","Q9BT09",140159.333333333,123762.666666667,"Q9BT09","nonmito",""
"CNPY4","Q8N129",103650.733333333,66462.4666666667,"Q8N129","nonmito",""
"CNRIP1","Q96F85",146374.333333333,91816.4,"Q96F85","nonmito",""
"CNTN1","Q12860;Q12860-2",326739,104144.833333333,"Q12860","nonmito",""
"COA1","Q9GZY4",99901.8666666667,59901,"Q9GZY4","mito",""
"COA3","Q9Y2R0",198010.333333333,176954,"Q9Y2R0","mito",""
"COA6","Q5JTJ3;Q5JTJ3-2;Q5JTJ3-3",260082.333333333,271433.666666667,"Q5JTJ3","mito",""
"COA7","Q96BR5",88544.7333333333,104380,"Q96BR5","mito",""
"COASY","Q13057;Q13057-2",261714,173805.666666667,"Q13057","mito",""
"COG1","Q8WTW3",92498.0666666667,86326,"Q8WTW3","nonmito",""
"COG2","Q14746;Q14746-2",105524,97262.6,"Q14746","nonmito",""
"COG3","Q96JB2",73681.6666666667,68375.1,"Q96JB2","nonmito",""
"COG4","Q9H9E3",197476,198205,"Q9H9E3","nonmito",""
"COG5","Q9UP83-2",111652.333333333,117490.666666667,"Q9UP83","nonmito",""
"COG6","Q9Y2V7",131570.666666667,137123.666666667,"Q9Y2V7","nonmito",""
"COG7","P83436",90884.4666666667,99973.0333333333,"P83436","nonmito",""
"COG8","Q96MW5",172069.666666667,187422.666666667,"Q96MW5","nonmito",""
"COIL","P38432",172038.333333333,219590.666666667,"P38432","nonmito",""
"COL6A1","P12109",159540,62024.2333333333,"P12109","nonmito",""
"COLGALT1","Q8NBJ5",292244.666666667,230125,"Q8NBJ5","nonmito",""
"COMMD1","Q8N668;Q8N668-2",80178.9,71547.7333333333,"Q8N668","nonmito",""
"COMMD10","Q9Y6G5",129168,115648,"Q9Y6G5","nonmito",""
"COMMD2","Q86X83;Q86X83-2",214148,193946.333333333,"Q86X83","nonmito",""
"COMMD3","Q9UBI1",238825.333333333,222922.333333333,"Q9UBI1","nonmito",""
"COMMD4","Q9H0A8",170436,155458.333333333,"Q9H0A8","nonmito",""
"COMMD5","Q9GZQ3",169531.333333333,123979,"Q9GZQ3","nonmito",""
"COMMD6","Q7Z4G1;Q7Z4G1-2",153680,119743.333333333,"Q7Z4G1","nonmito",""
"COMMD7","Q86VX2;Q86VX2-2",65193.3333333333,48731.6,"Q86VX2","nonmito",""
"COMMD8","Q9NX08",118829.1,93865,"Q9NX08","nonmito",""
"COMMD9","Q9P000",106939,110030,"Q9P000","nonmito",""
"COMT","P21964;P21964-2",350728,358123,"P21964","mito",""
"COMTD1","Q86VU5",238444,154176,"Q86VU5","mito",""
"COPA","P53621",456083.333333333,436841,"P53621","nonmito",""
"COPB1","P53618",338370.333333333,353349.666666667,"P53618","nonmito",""
"COPB2","P35606",470403.666666667,463730.333333333,"P35606","nonmito",""
"COPE","O14579",411838.666666667,380719.333333333,"O14579","nonmito",""
"COPG1","Q9Y678",237858,219836.666666667,"Q9Y678","nonmito",""
"COPG2","Q9UBF2",219445.666666667,271105.333333333,"Q9UBF2","nonmito",""
"COPS2","P61201;P61201-2",206563.333333333,212320.333333333,"P61201","nonmito",""
"COPS3","Q9UNS2",210318.333333333,246542.666666667,"Q9UNS2","nonmito",""
"COPS4","Q9BT78",288862.666666667,325633.333333333,"Q9BT78","nonmito",""
"COPS5","Q92905",257857.333333333,269042.333333333,"Q92905","nonmito",""
"COPS6","Q7L5N1",237318.666666667,252538,"Q7L5N1","nonmito",""
"COPS7A","Q9UBW8",154098.666666667,167157.666666667,"Q9UBW8","nonmito",""
"COPS7B","Q9H9Q2",220081.666666667,242084.333333333,"Q9H9Q2","nonmito",""
"COPS8","Q99627",436880.333333333,528163,"Q99627","nonmito",""
"COPZ1","P61923",1160986.66666667,1233726.66666667,"P61923","nonmito",""
"COQ3","Q9NZJ6",157913.333333333,222848.333333333,"Q9NZJ6","mito",""
"COQ5","Q5HYK3",97400.9666666667,116379,"Q5HYK3","mito",""
"COQ6","Q9Y2Z9;Q9Y2Z9-3",280560.666666667,311003.333333333,"Q9Y2Z9","mito",""
"COQ8A","Q8NI60",173365,224343.333333333,"Q8NI60","mito",""
"COQ8B","Q96D53",76427.2333333333,77904.2666666667,"Q96D53","mito",""
"COQ9","O75208",92952.0333333333,123434.666666667,"O75208","mito",""
"CORO1A","P31146",113632.666666667,75795.2666666667,"P31146","nonmito",""
"CORO1B","Q9BR76",635347.666666667,375632.666666667,"Q9BR76","nonmito",""
"CORO1C","Q9ULV4;Q9ULV4-2;Q9ULV4-3",397423.333333333,302615.333333333,"Q9ULV4","nonmito",""
"CORO7","P57737-3",201022.333333333,247099.333333333,"P57737","nonmito",""
"COTL1","Q14019",324806.333333333,310337,"Q14019","nonmito",""
"COX11","Q9Y6N1",78648.4,69485.7,"Q9Y6N1","mito",""
"COX15","Q7KZN9;Q7KZN9-2",152154.666666667,130106.666666667,"Q7KZN9","mito",""
"COX16","Q9P0S2",154810.333333333,132676,"Q9P0S2","mito",""
"COX4I1","P13073",557490.666666667,523965.333333333,"P13073","mito","CIV"
